항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
매출액(수익),"8,586.3","9,655.7","12,799.1","17,346.4","20,103.4","18,188.3",15.9,-9.5
*내수,"8,586.3",,"12,799.1","17,346.4",,,,
*수출,,,,,,,,
매출원가,"7,416.9","8,382.9","10,975.4","14,705.5","17,055.8",,16.0,
매출총이익,"1,169.3","1,272.8","1,823.7","2,640.9","3,047.6","2,196.0",15.4,-27.9
판매비와관리비,331.5,363.8,394.1,607.3,751.3,,23.7,
영업이익,837.8,909.0,"1,429.7","2,033.6","2,296.3","1,430.7",12.9,-37.7
*기타영업손익,,,,,,,,
영업이익(발표기준),837.8,909.0,"1,429.7","2,033.6","2,296.3",,12.9,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,110.4,80.5,94.3,62.5,74.8,,19.7,
금융원가,57.3,41.5,29.9,99.2,88.2,,-11.1,
기타영업외손익,-20.6,-64.7,-175.1,-65.3,-30.2,,53.7,
"종속기업,공동지배기업및관계기업관련손익",-1.4,0.0,-0.0,0.3,-1.8,,-649.1,
법인세비용차감전계속사업이익,868.8,883.3,"1,319.0","1,932.0","2,251.0","1,380.7",16.5,-38.7
법인세비용,222.7,238.0,368.0,438.8,495.3,,12.9,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,646.1,645.3,951.0,"1,493.2","1,755.6",,17.6,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,646.1,645.3,951.0,"1,493.2","1,755.6","1,065.3",17.6,-39.3
기타포괄이익,-4.0,-11.7,-10.8,-4.0,-13.9,,-249.5,
총포괄이익,642.1,633.7,940.2,"1,489.2","1,741.7",,16.9,
*주당계속사업이익,"4,256","4,251","6,265","7,953","7,911",,-1,
*주당순이익,"4,256","4,251","6,265","7,953","7,911",,-1,
*희석주당계속사업이익,,,,"7,508","7,534",,0,
*희석주당순이익,,,,"7,508","7,534",,0,
*(지배주주지분)주당계속사업이익,"4,256","4,251","6,265","7,953","7,911",,-1,
*(지배주주지분)주당순이익,"4,256","4,251","6,265","7,953","7,911","4,571",-1,-42
*(지배주주지분)희석주당계속사업이익,,,,"7,508","7,534",,0,
*(지배주주지분)희석주당순이익,,,,"7,508","7,534",,0,
