항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"11,110.8","11,808.9","11,390.1","12,527.9","13,520.1",7.9
*내수,"3,419.8","3,937.0","3,713.8","4,601.1",,
*수출,"7,691.0","7,871.9","7,676.2","7,926.8",,
매출원가,"9,404.7","9,803.0","9,417.4","10,653.7","11,398.3",7.0
매출총이익,"1,706.2","2,005.9","1,972.7","1,874.2","2,121.8",13.2
판매비와관리비,"1,007.8",893.1,915.9,"1,010.7","1,124.8",11.3
영업이익,698.3,"1,112.8","1,056.8",863.5,997.0,15.5
*기타영업손익,,,,,,
영업이익(발표기준),698.3,"1,112.8","1,056.8",863.5,997.0,15.5
*[구K-IFRS]영업이익,,,,,,
금융수익,92.2,156.0,139.7,128.7,93.0,-27.7
금융원가,25.1,33.9,112.3,207.7,44.1,-78.8
기타영업외손익,122.6,38.0,43.4,98.5,140.5,42.6
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,888.0,"1,272.9","1,127.7",883.0,"1,186.5",34.4
법인세비용,221.5,307.2,343.4,215.8,334.2,54.8
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,666.5,965.7,784.3,667.2,852.3,27.8
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,666.5,965.7,784.3,667.2,852.3,27.8
기타포괄이익,18.1,12.1,7.0,13.7,35.9,161.5
총포괄이익,684.6,977.8,791.3,680.9,888.2,30.4
*주당계속사업이익,"4,843","7,025","5,701","4,916","6,291",28
*주당순이익,"4,843","7,025","5,701","4,916","6,291",28
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"4,843","7,025","5,701","4,916","6,291",28
*(지배주주지분)주당순이익,"4,843","7,025","5,701","4,916","6,291",28
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
