항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
매출액(수익),"2,894.6","3,156.7","3,047.5","2,868.5","3,265.1","3,502.0",13.8,7.3
*내수,"2,511.0",,"2,782.8","2,713.1",,,,
*수출,383.6,,264.7,155.5,,,,
매출원가,"2,118.3","2,292.4","2,230.5","2,082.7","2,366.2",,13.6,
매출총이익,776.3,864.3,817.0,785.8,898.9,952.0,14.4,5.9
판매비와관리비,546.1,587.1,565.7,528.6,612.3,,15.8,
영업이익,230.2,277.2,251.2,257.2,286.5,318.0,11.4,11.0
*기타영업손익,,,,,,,,
영업이익(발표기준),230.2,277.2,251.2,257.2,286.5,,11.4,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,34.0,90.8,137.5,202.7,231.5,,14.3,
금융원가,86.2,49.5,33.8,82.1,9.2,,-88.8,
기타영업외손익,105.7,271.1,102.3,89.4,88.5,,-1.0,
"종속기업,공동지배기업및관계기업관련손익",-0.0,,,,,,,
법인세비용차감전계속사업이익,283.7,589.6,457.2,467.2,597.4,583.0,27.9,-2.4
법인세비용,63.1,134.6,117.6,126.7,146.4,,15.6,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,220.6,455.0,339.6,340.5,451.0,,32.5,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,220.6,455.0,339.6,340.5,451.0,455.0,32.5,0.9
기타포괄이익,15.4,-11.3,-11.9,-5.6,2.4,,143.5,
총포괄이익,236.0,443.6,327.7,334.9,453.4,,35.4,
*주당계속사업이익,"2,338","4,824","3,601","3,660","4,917",,34,
*주당순이익,"2,338","4,824","3,601","3,660","4,917",,34,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,"2,338","4,824","3,601","3,660","4,917",,34,
*(지배주주지분)주당순이익,"2,338","4,824","3,601","3,660","4,917","3,957",34,-20
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
