항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
매출액(수익),"11,595.1","13,717.0","13,112.7","12,636.4","17,802.9","25,418.1",40.9,42.8
*내수,,,,,,,,
*수출,,,,,,,,
매출원가,"9,492.9","10,714.9","10,277.9","10,295.7","14,311.0",,39.0,
매출총이익,"2,102.2","3,002.0","2,834.8","2,340.6","3,491.9","5,334.7",49.2,52.8
판매비와관리비,990.9,894.9,938.1,948.3,"1,046.8",,10.4,
영업이익,"1,111.3","2,107.1","1,896.7","1,392.3","2,445.1","3,957.6",75.6,61.9
*기타영업손익,,,,,,,,
영업이익(발표기준),"1,111.3","2,107.1","1,896.7","1,392.3","2,445.1",,75.6,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,51.0,60.8,74.4,623.4,"3,435.3",,451.0,
금융원가,100.2,45.4,21.0,137.5,727.4,,429.0,
기타영업외손익,-284.3,-158.7,-15.2,397.0,-4.0,,-101.0,
"종속기업,공동지배기업및관계기업관련손익",329.1,788.3,313.9,319.9,"2,319.5",,625.0,
법인세비용차감전계속사업이익,"1,106.8","2,752.1","2,248.7","2,595.2","7,468.5","5,161.0",187.8,-30.9
법인세비용,214.5,602.9,565.0,607.3,"1,613.9",,165.8,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,892.3,"2,149.2","1,683.7","1,987.9","5,854.6",,194.5,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,892.3,"2,149.2","1,683.7","1,987.9","5,854.6","3,970.9",194.5,-32.2
기타포괄이익,-5.5,-93.6,-98.6,10.9,16.8,,53.1,
총포괄이익,886.8,"2,055.7","1,585.1","1,998.9","5,871.3",,193.7,
*주당계속사업이익,"3,503","8,438","6,611","7,805","22,986",,195,
*주당순이익,"3,503","8,438","6,611","7,805","22,986",,195,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,"3,503","8,438","6,611","7,805","22,986",,195,
*(지배주주지분)주당순이익,"3,503","8,438","6,611","7,805","22,986","15,391",195,-33
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
