항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,375.3","2,167.3","2,608.6","2,175.4","2,063.6",-5.1
*내수,"2,323.0","2,111.9","2,562.0","2,128.4",,
*수출,52.3,55.3,46.6,47.0,,
매출원가,"2,038.8","1,817.6","2,208.6","1,833.6","1,711.6",-6.7
매출총이익,336.5,349.6,400.0,341.8,352.0,3.0
판매비와관리비,311.4,287.9,282.0,253.6,261.4,3.1
영업이익,25.1,61.7,118.0,88.2,90.6,2.8
*기타영업손익,,,,,,
영업이익(발표기준),25.1,61.7,118.0,88.2,90.6,2.8
*[구K-IFRS]영업이익,,,,,,
금융수익,83.5,26.3,23.8,45.2,24.4,-46.0
금융원가,88.6,80.5,96.0,62.8,30.2,-52.0
기타영업외손익,-5.3,-1.1,31.5,2.9,-13.7,-565.6
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,14.7,6.4,77.4,73.5,71.2,-3.2
법인세비용,3.2,13.9,34.9,25.4,22.2,-12.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,11.5,-7.5,42.5,48.2,49.0,1.8
중단사업이익,1.3,,,,,
*중단사업법인세효과,,,,,,
당기순이익,12.7,-7.5,42.5,48.2,49.0,1.8
기타포괄이익,0.2,1.3,-0.2,0.5,1.4,171.3
총포괄이익,13.0,-6.2,42.3,48.7,50.4,3.6
*주당계속사업이익,200,-26,412,484,507,5
*주당순이익,178,-26,412,484,507,5
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,200,-26,412,484,507,5
*(지배주주지분)주당순이익,178,-26,412,484,507,5
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
