항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
매출액(수익),"3,146.0","5,340.1","2,439.0","2,042.5","3,058.9","4,387.0",49.8,43.4
*내수,,126.8,144.7,174.5,,,,
*수출,,"5,213.3","2,294.4","1,868.0",,,,
매출원가,"2,905.6","5,014.4","2,317.5","1,759.5","2,659.3",,51.1,
매출총이익,240.4,325.7,121.5,283.0,399.6,620.0,41.2,55.1
판매비와관리비,155.7,174.2,157.7,158.7,181.7,,14.5,
영업이익,84.8,151.5,-36.2,124.4,217.9,367.5,75.2,68.6
*기타영업손익,,,,,,,,
영업이익(발표기준),84.8,151.5,-36.2,124.4,217.9,,75.2,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,35.0,22.3,31.2,39.3,43.5,,10.6,
금융원가,84.0,61.4,53.6,72.4,52.1,,-28.0,
기타영업외손익,10.0,-8.2,3.3,-8.2,13.5,,265.8,
"종속기업,공동지배기업및관계기업관련손익",,0.4,-3.5,-2.7,1.2,,143.5,
법인세비용차감전계속사업이익,45.8,104.6,-58.8,80.5,224.0,361.5,178.2,61.4
법인세비용,-36.4,0.2,-40.8,-36.9,44.0,,219.4,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,82.2,104.5,-18.0,117.4,180.0,,53.4,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,82.2,104.5,-18.0,117.4,180.0,289.0,53.4,60.6
기타포괄이익,-23.8,-30.5,12.0,140.0,1.0,,-99.3,
총포괄이익,58.4,73.9,-6.0,257.4,180.9,,-29.7,
*주당계속사업이익,526,515,-80,401,604,,51,
*주당순이익,526,515,-80,401,604,,51,
*희석주당계속사업이익,493,513,,,,,,
*희석주당순이익,493,513,,,,,,
*(지배주주지분)주당계속사업이익,526,515,-80,401,604,,51,
*(지배주주지분)주당순이익,526,515,-80,401,604,961,51,59
*(지배주주지분)희석주당계속사업이익,493,513,,,,,,
*(지배주주지분)희석주당순이익,493,513,,,,,,
