항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"5,439.3","5,454.3","5,469.9","4,966.4","5,513.4",11.0
*내수,,,"5,469.9","2,508.3",,
*수출,,,,"2,458.1",,
매출원가,"4,096.8","4,256.1","4,277.8","3,880.8","4,441.7",14.4
매출총이익,"1,342.5","1,198.2","1,192.1","1,085.6","1,071.7",-1.3
판매비와관리비,971.0,927.8,927.4,875.1,"1,065.9",21.8
영업이익,371.5,270.5,264.8,210.5,5.8,-97.3
*기타영업손익,,,,,,
영업이익(발표기준),371.5,270.5,264.8,210.5,5.8,-97.3
*[구K-IFRS]영업이익,,,,,,
금융수익,163.8,128.1,127.3,172.1,186.3,8.3
금융원가,219.4,166.1,147.4,233.9,169.7,-27.4
기타영업외손익,38.5,-5.7,-27.0,-20.0,-102.6,-413.1
"종속기업,공동지배기업및관계기업관련손익",,5.6,6.0,6.7,1.6,-76.8
법인세비용차감전계속사업이익,354.4,232.3,223.6,135.5,-78.7,-158.1
법인세비용,109.5,79.4,86.5,72.8,-50.7,-169.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,244.9,152.9,137.1,62.7,-28.0,-144.6
중단사업이익,-53.6,-39.6,-2.3,,,
*중단사업법인세효과,19.2,0.1,,,,
당기순이익,191.3,113.3,134.8,62.7,-28.0,-144.6
기타포괄이익,-105.0,17.4,25.5,-15.1,150.1,"1,095.1"
총포괄이익,86.4,130.7,160.3,47.6,122.2,156.7
*주당계속사업이익,"1,239",529,473,121,-210,-274
*주당순이익,954,323,461,121,-210,-274
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,239",529,473,121,-210,-274
*(지배주주지분)주당순이익,954,323,461,121,-210,-274
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
