항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
매출액(수익),"36,536.1","33,582.5","34,841.5","39,282.2","47,495.1","49,377.0",20.9,4.0
*내수,"31,763.3","29,054.7",,"36,747.0",,,,
*수출,"4,772.8","4,527.8",,"2,535.3",,,,
매출원가,"33,221.8","30,488.6","31,123.1","35,036.2","42,193.9",,20.4,
매출총이익,"3,314.2","3,093.9","3,718.3","4,246.1","5,301.2","5,509.5",24.9,3.9
판매비와관리비,"2,589.2","2,326.3","2,462.8","2,482.6","2,886.0",,16.3,
영업이익,725.1,767.6,"1,255.5","1,763.5","2,415.2","2,449.5",37.0,1.4
*기타영업손익,,,,,,,,
영업이익(발표기준),725.1,767.6,"1,255.5","1,763.5","2,415.2",,37.0,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,88.1,122.9,96.4,57.2,91.8,,60.4,
금융원가,335.1,351.5,449.5,314.7,262.7,,-16.5,
기타영업외손익,-214.4,-197.5,-405.0,-356.5,-250.9,,29.6,
"종속기업,공동지배기업및관계기업관련손익",-98.8,-17.5,-20.6,2.8,-24.6,,-978.1,
법인세비용차감전계속사업이익,164.8,324.1,476.8,"1,152.3","1,968.7","2,075.0",70.8,5.4
법인세비용,12.3,179.6,140.9,347.4,599.1,,72.5,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,152.5,144.5,335.9,804.9,"1,369.6",,70.2,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,152.5,144.5,335.9,804.9,"1,369.6","1,529.5",70.2,11.7
기타포괄이익,165.6,-142.5,-177.4,-120.3,17.5,,114.6,
총포괄이익,318.1,2.0,158.5,684.6,"1,387.2",,102.6,
*주당계속사업이익,601,643,"1,419","3,249","5,454",,68,
*주당순이익,601,643,"1,419","3,249","5,454",,68,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,601,643,"1,419","3,249","5,454",,68,
*(지배주주지분)주당순이익,601,643,"1,419","3,249","5,454","6,022",68,10
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
