항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),878.4,"13,677.2","11,129.2","11,987.8","20,896.3",74.3
*내수,513.0,"8,255.6",,,,
*수출,365.3,"5,421.6",,,,
매출원가,751.5,"10,952.9","8,418.9","8,107.8","12,082.5",49.0
매출총이익,126.9,"2,724.3","2,710.3","3,880.0","8,813.8",127.2
판매비와관리비,218.7,"2,267.0","2,297.9","2,326.4","3,261.9",40.2
영업이익,-91.8,457.3,412.3,"1,553.6","5,551.9",257.4
*기타영업손익,,,,,,
영업이익(발표기준),-91.8,457.3,412.3,"1,553.6","5,551.9",257.4
*[구K-IFRS]영업이익,,,,,,
금융수익,22.1,222.9,259.8,441.3,625.9,41.8
금융원가,44.6,495.8,542.5,601.3,639.5,6.3
기타영업외손익,-10.5,-149.6,-291.2,-152.5,-168.2,-10.3
"종속기업,공동지배기업및관계기업관련손익",-1.2,16.8,20.4,17.6,16.2,-7.9
법인세비용차감전계속사업이익,-125.9,51.6,-141.1,"1,258.7","5,386.2",327.9
법인세비용,-27.1,215.8,88.8,359.2,"1,680.1",367.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-98.8,-164.2,-230.0,899.5,"3,706.1",312.0
중단사업이익,,,280.2,"1,652.1","-1,018.7",-161.7
*중단사업법인세효과,,,89.4,531.7,-325.5,-161.2
당기순이익,-98.8,-164.2,50.2,"2,551.6","2,687.4",5.3
기타포괄이익,-1.5,-18.4,-40.4,-28.8,-2.5,91.3
총포괄이익,-100.4,-182.6,9.8,"2,522.8","2,684.9",6.4
*주당계속사업이익,-655,457,"-1,318","4,533","14,007",209
*주당순이익,-655,457,802,"12,947","8,586",-34
*희석주당계속사업이익,,,,"4,523","13,921",208
*희석주당순이익,,,,"12,901","8,535",-34
*(지배주주지분)주당계속사업이익,-655,457,"-1,318","4,533","14,007",209
*(지배주주지분)주당순이익,-655,457,802,"12,947","8,586",-34
*(지배주주지분)희석주당계속사업이익,,,,"4,523","13,921",208
*(지배주주지분)희석주당순이익,,,,"12,901","8,535",-34
