항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
매출액(수익),"3,201.5","3,735.3","4,560.4","4,803.1","5,260.9","5,902.0",9.5,12.2
*내수,"3,201.1",,"4,560.4","4,803.1",,,,
*수출,0.4,,0.0,0.0,,,,
매출원가,"2,636.4","3,131.4","3,890.0","4,126.4","4,562.7",,10.6,
매출총이익,565.0,603.9,670.4,676.7,698.2,,3.2,
판매비와관리비,410.5,454.9,485.5,376.6,343.0,,-8.9,
영업이익,154.5,148.9,184.9,300.1,355.3,376.0,18.4,5.8
*기타영업손익,,,,,,,,
영업이익(발표기준),154.5,148.9,184.9,300.1,355.3,,18.4,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,15.9,24.6,28.5,17.6,60.3,,241.7,
금융원가,0.7,5.4,13.5,10.5,4.2,,-60.0,
기타영업외손익,-0.1,227.8,0.9,543.8,-2.9,,-100.5,
"종속기업,공동지배기업및관계기업관련손익",-32.7,-12.0,-49.7,46.6,71.0,,52.4,
법인세비용차감전계속사업이익,137.0,383.9,151.1,897.6,479.5,"1,009.0",-46.6,110.5
법인세비용,37.8,91.4,44.5,201.9,89.4,,-55.7,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,99.2,292.6,106.6,695.8,390.1,,-43.9,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,99.2,292.6,106.6,695.8,390.1,777.0,-43.9,99.2
기타포괄이익,-22.1,-15.8,-10.4,-2.4,30.6,,"1,387.4",
총포괄이익,77.1,276.8,96.2,693.4,420.7,,-39.3,
*주당계속사업이익,"5,993","17,877","6,512","52,485","31,440",,-40,
*주당순이익,"5,993","17,877","6,512","52,485","31,440",,-40,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,"5,993","17,877","6,512","52,485","31,440",,-40,
*(지배주주지분)주당순이익,"5,993","17,877","6,512","52,485","31,440","4,517",-40,-86
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
