항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,594.1","2,692.6","2,742.4","3,924.4","4,670.3",19.0
*내수,"2,100.0","2,253.6","2,170.4","2,826.4",,
*수출,494.1,439.0,572.0,"1,097.9",,
매출원가,"2,347.6","2,484.8","2,482.7","3,447.0","4,161.2",20.7
매출총이익,246.5,207.8,259.8,477.4,509.1,6.7
판매비와관리비,147.3,139.7,167.8,253.9,269.6,6.2
영업이익,99.1,68.1,92.0,223.5,239.5,7.2
*기타영업손익,,,,,,
영업이익(발표기준),99.1,68.1,92.0,223.5,239.5,7.2
*[구K-IFRS]영업이익,,,,,,
금융수익,20.0,37.4,49.7,47.8,46.0,-3.8
금융원가,,4.7,5.9,17.1,22.6,31.8
기타영업외손익,228.5,262.9,281.2,157.0,283.3,80.4
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,347.7,363.7,417.1,411.3,546.2,32.8
법인세비용,61.9,74.3,92.8,64.6,97.0,50.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,285.7,289.4,324.3,346.6,449.2,29.6
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,285.7,289.4,324.3,346.6,449.2,29.6
기타포괄이익,-10.9,16.1,-12.2,-8.5,71.7,943.0
총포괄이익,274.8,305.5,312.0,338.1,520.8,54.0
*주당계속사업이익,"1,742","1,765","1,940","1,600","2,288",43
*주당순이익,"1,742","1,765","1,940","1,600","2,288",43
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,742","1,765","1,940","1,600","2,288",43
*(지배주주지분)주당순이익,"1,742","1,765","1,940","1,600","2,288",43
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
