항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
매출액(수익),750.9,"3,572.6","2,653.3","3,198.9","3,445.5","3,938.0",7.7,14.3
*내수,750.9,,"2,653.3","1,875.2",,,,
*수출,,,,"1,323.7",,,,
매출원가,494.2,"2,341.0","1,779.2","2,175.1","2,378.5",,9.3,
매출총이익,256.7,"1,231.7",874.0,"1,023.9","1,066.9","1,190.0",4.2,11.5
판매비와관리비,117.5,561.5,383.5,462.5,545.9,,18.0,
영업이익,139.3,670.2,490.6,561.4,521.0,683.0,-7.2,31.1
*기타영업손익,,,,,,,,
영업이익(발표기준),139.3,670.2,490.6,561.4,521.0,,-7.2,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,0.3,7.7,19.3,12.3,25.1,,103.7,
금융원가,,,0.4,0.5,0.5,,8.6,
기타영업외손익,4.2,0.9,-12.3,-37.5,-8.6,,77.1,
"종속기업,공동지배기업및관계기업관련손익",,,,,,,,
법인세비용차감전계속사업이익,143.8,678.9,497.3,535.7,537.0,640.0,0.2,19.2
법인세비용,32.1,135.1,128.6,109.8,117.5,,7.0,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,111.7,543.7,368.7,425.9,419.5,,-1.5,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,111.7,543.7,368.7,425.9,419.5,507.0,-1.5,20.9
기타포괄이익,,,,,,,,
총포괄이익,111.7,543.7,368.7,425.9,419.5,,-1.5,
*주당계속사업이익,563,"2,741","1,843","2,118","2,011",,-5,
*주당순이익,563,"2,741","1,843","2,118","2,011",,-5,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,563,"2,741","1,843","2,118","2,011",,-5,
*(지배주주지분)주당순이익,563,"2,741","1,843","2,118","2,011","2,430",-5,21
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
