항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
매출액(수익),"24,534.3","24,030.2","29,941.0","27,920.1","28,872.1","36,095.6",3.4,25.0
*내수,"1,350.2","1,257.9","3,973.4","5,470.7",,,,
*수출,"23,184.2","22,772.3","25,967.6","22,449.4",,,,
매출원가,"22,448.9","22,315.0","28,031.4","26,605.8","30,082.4",,13.1,
매출총이익,"2,085.4","1,715.2","1,909.6","1,314.3","-1,210.3","1,235.4",-192.1,202.1
판매비와관리비,"1,005.9","1,006.2",983.4,947.4,963.0,,1.6,
영업이익,"1,079.5",709.0,926.2,366.9,"-2,173.3",271.0,-692.3,112.5
*기타영업손익,,,,,,,,
영업이익(발표기준),"1,079.5",709.0,926.2,366.9,"-2,173.3",,-692.3,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,"9,004.9","1,458.1","1,092.2","2,462.7","1,373.2",,-44.2,
금융원가,"1,865.7","1,277.9","1,522.1","2,436.1","2,085.3",,-14.4,
기타영업외손익,-885.9,286.0,359.3,-594.9,787.6,,232.4,
"종속기업,공동지배기업및관계기업관련손익",,,,,,,,
법인세비용차감전계속사업이익,"7,332.8","1,175.2",855.6,-201.4,"-2,097.7",312.0,-941.5,114.9
법인세비용,"1,717.7",296.4,243.8,-78.8,-496.7,,-530.3,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,"5,615.0",878.9,611.8,-122.6,"-1,601.1",,"-1,205.7",
중단사업이익,"-1,163.4",327.7,,,,,,
*중단사업법인세효과,"-1,665.0",,,,,,,
당기순이익,"4,451.6","1,206.6",611.8,-122.6,"-1,601.1",247.7,"-1,205.7",115.5
기타포괄이익,"-3,640.8",-85.5,35.3,397.4,4.4,,-98.9,
총포괄이익,810.7,"1,121.0",647.1,274.8,"-1,596.7",,-681.1,
*주당계속사업이익,"13,858","1,483","1,335",-489,"-4,004",,-719,
*주당순이익,"10,955","2,132","1,335",-489,"-4,004",,-719,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,"13,858","1,483","1,335",-489,"-4,004",,-719,
*(지배주주지분)주당순이익,"10,955","2,132","1,335",-489,"-4,004",552,-719,114
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
