항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
매출액(수익),"40,993.4","41,126.8","40,264.6","40,517.3","38,697.5","38,955.4",-4.5,0.7
*내수,,,"40,264.6","40,517.3",,,,
*수출,,,,,,,,
매출원가,"30,381.8","30,397.7","30,257.6","30,452.7","29,370.3",,-3.5,
매출총이익,"10,611.6","10,729.1","10,007.0","10,064.6","9,327.2","9,500.5",-7.3,1.9
판매비와관리비,"8,537.0","8,864.3","8,908.4","8,453.8","8,258.8",,-2.3,
영업이익,"2,074.6","1,864.8","1,098.6","1,610.8","1,068.3","1,137.6",-33.7,6.5
*기타영업손익,,,,,,,,
영업이익(발표기준),"2,074.6","1,864.8","1,098.6","1,610.8","1,068.3",,-33.7,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,60.4,92.5,70.4,60.7,51.5,,-15.2,
금융원가,161.9,167.9,208.3,232.6,189.6,,-18.5,
기타영업외손익,16.6,-520.4,"-1,799.8",-788.9,"-1,264.9",,-60.3,
"종속기업,공동지배기업및관계기업관련손익",,,,,,,,
법인세비용차감전계속사업이익,"1,989.7","1,269.0",-839.1,650.0,-334.6,547.5,-151.5,263.6
법인세비용,505.4,414.4,159.9,362.8,239.9,,-33.9,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,"1,484.4",854.6,-999.1,287.2,-574.5,,-300.0,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,"1,484.4",854.6,-999.1,287.2,-574.5,419.3,-300.0,173.0
기타포괄이익,-65.1,-57.1,1.3,-10.6,58.5,,652.0,
총포괄이익,"1,419.2",797.5,-997.7,276.6,-516.1,,-286.6,
*주당계속사업이익,"6,288","3,620","-4,232","1,217","-2,462",,-302,
*주당순이익,"6,288","3,620","-4,232","1,217","-2,462",,-302,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,"6,288","3,620","-4,232","1,217","-2,462",,-302,
*(지배주주지분)주당순이익,"6,288","3,620","-4,232","1,217","-2,462","1,776",-302,172
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
