항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
매출액(수익),"65,941.4","71,833.9","68,868.5","38,781.3","43,397.1","57,280.0",11.9,32.0
*내수,,,"17,455.4",,,,,
*수출,,,"56,707.5",,,,,
매출원가,"57,100.0","64,533.1","66,142.4","37,970.3","39,650.9",,4.4,
매출총이익,"8,841.4","7,300.8","2,726.0",811.1,"3,746.2","6,830.0",361.9,82.3
판매비와관리비,"6,385.1","7,018.5","7,083.1","3,528.9","2,814.1",,-20.3,
영업이익,"2,456.3",282.3,"-4,357.1","-2,717.9",932.0,"3,250.0",134.3,248.7
*기타영업손익,,,,,,,,
영업이익(발표기준),"2,456.3",282.3,"-4,357.1","-2,717.9",932.0,,134.3,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,76.7,73.4,104.9,89.2,221.9,,148.7,
금융원가,"1,722.4","1,634.9","3,475.2","3,796.4","3,360.9",,-11.5,
기타영업외손익,"2,821.3","-1,286.7","-2,716.6","1,998.9","-4,106.1",,-305.4,
"종속기업,공동지배기업및관계기업관련손익",111.4,69.8,32.4,-78.0,-83.2,,-6.7,
법인세비용차감전계속사업이익,"3,743.4","-2,496.1","-10,411.6","-4,504.2","-6,396.3",430.0,-42.0,106.7
법인세비용,"1,117.8",-537.5,"-2,551.9",262.0,-452.5,,-272.7,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,"2,625.6","-1,958.6","-7,859.7","-4,766.1","-5,943.8",,-24.7,
중단사업이익,,,-319.2,-263.6,775.7,,394.3,
*중단사업법인세효과,,,-75.6,,,,,
당기순이익,"2,625.6","-1,958.6","-8,178.9","-5,029.7","-5,168.1",320.0,-2.8,106.2
기타포괄이익,-53.6,-363.7,-101.0,283.9,412.0,,45.1,
총포괄이익,"2,572.0","-2,322.3","-8,279.9","-4,745.9","-4,756.1",,-0.2,
*주당계속사업이익,"1,227",-964,"-10,561","-5,162","-5,841",,-13,
*주당순이익,"1,227",-964,"-10,877","-5,373","-4,871",,9,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,"1,227",-964,"-10,561","-5,162","-5,841",,-13,
*(지배주주지분)주당순이익,"1,227",-964,"-10,877","-5,373","-4,871",226,9,105
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
