항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
매출액(수익),"3,486.8","3,396.1","3,841.1","3,342.7","3,969.8","4,620.0",18.8,16.4
*내수,"3,486.8",,"3,841.1","3,342.7",,,,
*수출,,,,,,,,
매출원가,"2,734.8","2,727.7","2,997.3","2,339.5","3,055.1",,30.6,
매출총이익,752.0,668.5,843.8,"1,003.2",914.7,960.0,-8.8,5.0
판매비와관리비,503.0,463.9,491.6,431.9,555.2,,28.5,
영업이익,249.0,204.6,352.2,571.3,359.5,340.0,-37.1,-5.4
*기타영업손익,,,,,,,,
영업이익(발표기준),249.0,204.6,352.2,571.3,359.5,,-37.1,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,418.1,20.9,104.4,166.0,109.3,,-34.2,
금융원가,41.4,514.8,47.0,31.1,31.6,,1.6,
기타영업외손익,43.1,12.2,25.3,54.3,53.0,,-2.3,
"종속기업,공동지배기업및관계기업관련손익",,,,,,,,
법인세비용차감전계속사업이익,668.9,-277.1,435.0,760.5,490.2,310.0,-35.5,-36.8
법인세비용,53.9,16.4,21.8,132.7,86.4,,-34.9,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,615.0,-293.5,413.2,627.8,403.9,,-35.7,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,615.0,-293.5,413.2,627.8,403.9,250.0,-35.7,-38.1
기타포괄이익,48.4,-36.8,-26.6,53.0,70.3,,32.7,
총포괄이익,663.4,-330.4,386.5,680.8,474.2,,-30.4,
*주당계속사업이익,"3,670","-1,752","2,458","3,732","2,310",,-38,
*주당순이익,"3,670","-1,752","2,458","3,732","2,310",,-38,
*희석주당계속사업이익,"1,013",,"1,589","2,395","1,611",,-33,
*희석주당순이익,"1,013",,"1,589","2,395","1,611",,-33,
*(지배주주지분)주당계속사업이익,"3,670","-1,752","2,458","3,732","2,310",,-38,
*(지배주주지분)주당순이익,"3,670","-1,752","2,458","3,732","2,310","1,407",-38,-39
*(지배주주지분)희석주당계속사업이익,"1,013",,"1,589","2,395","1,611",,-33,
*(지배주주지분)희석주당순이익,"1,013",,"1,589","2,395","1,611",,-33,
