항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"44,082.2","46,302.0","46,082.7","39,275.5","51,523.0",31.2
*내수,,"21,276.5","22,061.5",,,
*수출,,"25,138.1","23,706.2",,,
매출원가,"39,750.3","43,368.0","42,190.8","36,131.1","48,803.9",35.1
매출총이익,"4,331.9","2,933.9","3,891.9","3,144.4","2,719.1",-13.5
판매비와관리비,"3,395.0","2,793.8","2,828.8","2,749.1","2,663.3",-3.1
영업이익,936.9,140.1,"1,063.1",395.3,55.8,-85.9
*기타영업손익,,,,,,
영업이익(발표기준),936.9,140.1,"1,063.1",395.3,55.8,-85.9
*[구K-IFRS]영업이익,,,,,,
금융수익,144.2,198.0,213.0,112.2,145.9,30.0
금융원가,463.7,453.2,526.8,577.4,456.5,-20.9
기타영업외손익,219.8,842.8,-480.9,197.0,942.7,378.4
"종속기업,공동지배기업및관계기업관련손익",392.2,325.5,-317.8,829.7,"1,055.6",27.2
법인세비용차감전계속사업이익,"1,229.5","1,053.3",-49.4,956.9,"1,743.6",82.2
법인세비용,361.9,260.9,474.6,393.6,357.9,-9.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,867.6,792.4,-524.0,563.3,"1,385.7",146.0
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,867.6,792.4,-524.0,563.3,"1,385.7",146.0
기타포괄이익,-82.3,-3.3,-485.9,-16.0,41.0,356.5
총포괄이익,785.3,789.1,"-1,009.9",547.3,"1,426.6",160.7
*주당계속사업이익,"14,600","13,507","-7,466","10,427","22,789",119
*주당순이익,"14,600","13,507","-7,466","10,427","22,789",119
*희석주당계속사업이익,"13,631","11,590","-6,086","9,475","22,492",137
*희석주당순이익,"13,631","11,590","-6,086","9,475","22,492",137
*(지배주주지분)주당계속사업이익,"14,600","13,507","-7,466","10,427","22,789",119
*(지배주주지분)주당순이익,"14,600","13,507","-7,466","10,427","22,789",119
*(지배주주지분)희석주당계속사업이익,"13,631","11,590","-6,086","9,475","22,492",137
*(지배주주지분)희석주당순이익,"13,631","11,590","-6,086","9,475","22,492",137
