항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"11,151.8","10,953.7","11,081.9","11,014.3","12,666.7",15.0
*내수,,,"11,066.8",,,
*수출,,,14.9,,,
매출원가,"9,786.4","9,479.4","9,620.0","9,536.5","11,030.8",15.7
매출총이익,"1,365.4","1,474.3","1,461.9","1,477.7","1,635.9",10.7
판매비와관리비,"1,121.5","1,222.1","1,240.5","1,377.4","1,395.6",1.3
영업이익,243.9,252.1,221.4,100.3,240.3,139.6
*기타영업손익,,,,,,
영업이익(발표기준),243.9,252.1,221.4,100.3,240.3,139.6
*[구K-IFRS]영업이익,,,,,,
금융수익,436.1,460.1,548.5,534.4,457.4,-14.4
금융원가,198.5,"1,034.5",479.0,566.7,426.1,-24.8
기타영업외손익,-67.3,-149.2,-18.1,-696.2,244.8,135.2
"종속기업,공동지배기업및관계기업관련손익",7.8,0.8,18.3,34.9,27.4,-21.6
법인세비용차감전계속사업이익,422.0,-470.6,291.1,-593.3,543.8,191.7
법인세비용,156.2,-110.3,69.8,140.0,355.5,153.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,265.7,-360.3,221.3,-733.3,188.2,125.7
중단사업이익,5.0,,,-45.8,77.3,269.0
*중단사업법인세효과,,,,,,
당기순이익,270.7,-360.3,221.3,-779.1,265.6,134.1
기타포괄이익,85.8,-47.0,-26.8,-1.5,22.7,"1,661.9"
총포괄이익,356.6,-407.3,194.5,-780.6,288.3,136.9
*주당계속사업이익,"4,417","-9,068","4,611","-15,743","3,885",125
*주당순이익,"4,481","-9,068","4,611","-15,853","5,064",132
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"4,417","-9,068","4,611","-15,743","3,885",125
*(지배주주지분)주당순이익,"4,481","-9,068","4,611","-15,853","5,064",132
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
