항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
매출액(수익),"1,728.8","1,650.4","1,516.0","1,405.0","2,034.2","2,326.0",44.8,14.3
*내수,948.3,,743.8,673.2,,,,
*수출,780.5,,772.2,731.8,,,,
매출원가,"1,528.8","1,541.3","1,441.3","1,342.5","1,812.3",,35.0,
매출총이익,200.0,109.2,74.7,62.4,221.9,266.0,255.5,19.9
판매비와관리비,70.5,33.9,42.3,51.8,70.0,,35.2,
영업이익,129.5,75.2,32.4,10.6,151.9,191.0,"1,328.2",25.8
*기타영업손익,,,,,,,,
영업이익(발표기준),129.5,75.2,32.4,10.6,151.9,,"1,328.2",
*[구K-IFRS]영업이익,,,,,,,,
금융수익,10.2,12.4,37.2,6.9,10.9,,57.8,
금융원가,47.9,32.9,36.6,16.1,19.3,,20.1,
기타영업외손익,7.0,0.9,1.2,-8.4,23.1,,375.8,
"종속기업,공동지배기업및관계기업관련손익",,,,,,,,
법인세비용차감전계속사업이익,98.8,55.7,34.3,-6.9,166.6,205.0,"2,508.3",23.1
법인세비용,,,-0.5,-0.4,14.1,,"3,614.3",
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,98.8,55.7,34.7,-6.5,152.4,,"2,440.0",
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,98.8,55.7,34.7,-6.5,152.4,184.0,"2,440.0",20.7
기타포괄이익,-4.1,-1.7,-5.6,-6.3,0.6,,110.0,
총포괄이익,94.7,53.9,29.1,-12.8,153.1,,"1,291.8",
*주당계속사업이익,751,401,230,-45,481,,"1,169",
*주당순이익,751,401,230,-45,481,,"1,169",
*희석주당계속사업이익,618,285,159,,441,,,
*희석주당순이익,618,285,159,,441,,,
*(지배주주지분)주당계속사업이익,751,401,230,-45,481,,"1,169",
*(지배주주지분)주당순이익,751,401,230,-45,481,408,"1,169",-15
*(지배주주지분)희석주당계속사업이익,618,285,159,,441,,,
*(지배주주지분)희석주당순이익,618,285,159,,441,,,
