항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
매출액(수익),"7,388.7","7,774.7","7,191.0","6,333.8","8,866.5","10,451.3",40.0,17.9
*내수,"7,108.8",,"6,881.6","6,037.9",,,,
*수출,279.9,,309.4,295.9,,,,
매출원가,"6,565.4","7,150.1","6,726.9","5,407.3","7,428.8",,37.4,
매출총이익,823.3,624.6,464.1,926.5,"1,437.7","1,531.3",55.2,6.5
판매비와관리비,362.3,370.4,342.0,575.4,404.9,,-29.6,
영업이익,461.0,254.1,122.1,351.1,"1,032.9","1,061.0",194.2,2.7
*기타영업손익,,,,,,,,
영업이익(발표기준),461.0,254.1,122.1,351.1,"1,032.9",,194.2,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,54.8,70.7,82.9,71.3,44.4,,-37.6,
금융원가,2.1,1.7,9.6,2.6,0.1,,-97.2,
기타영업외손익,"-1,095.1",-113.3,51.5,-378.9,181.8,,148.0,
"종속기업,공동지배기업및관계기업관련손익",0.8,1.7,2.8,1.5,7.9,,412.7,
법인세비용차감전계속사업이익,-580.6,211.6,249.8,42.5,"1,266.9","1,254.3","2,881.3",-1.0
법인세비용,-146.8,89.9,59.0,127.1,294.4,,131.6,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,-433.8,121.7,190.8,-84.6,972.5,,"1,249.4",
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,-433.8,121.7,190.8,-84.6,972.5,951.3,"1,249.4",-2.2
기타포괄이익,9.9,-49.2,-21.9,-46.1,-54.0,,-17.0,
총포괄이익,-423.8,72.6,168.9,-130.8,918.5,,802.5,
*주당계속사업이익,-942,264,415,-184,"2,435",,"1,423",
*주당순이익,-942,264,415,-184,"2,435",,"1,423",
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,-942,264,415,-184,"2,435",,"1,423",
*(지배주주지분)주당순이익,-942,264,415,-184,"2,435","2,199","1,423",-10
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
