항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"3,950.2","4,021.1","3,882.4","4,841.2","4,759.0",-1.7
*내수,"3,950.2","4,006.1","3,865.0","4,837.2",,
*수출,,15.0,17.4,4.0,,
매출원가,"3,627.8","3,675.1","3,505.8","4,406.3","4,262.0",-3.3
매출총이익,322.5,346.0,376.6,434.9,497.0,14.3
판매비와관리비,200.3,232.6,246.3,266.8,294.2,10.3
영업이익,122.1,113.4,130.3,168.1,202.9,20.7
*기타영업손익,,,,,,
영업이익(발표기준),122.1,113.4,130.3,168.1,202.9,20.7
*[구K-IFRS]영업이익,,,,,,
금융수익,33.5,8.5,44.7,37.2,15.5,-58.4
금융원가,13.9,17.5,28.9,39.8,24.3,-39.0
기타영업외손익,-25.4,-13.9,-7.8,-3.4,-5.4,-56.6
"종속기업,공동지배기업및관계기업관련손익",1.3,0.2,0.4,-0.3,3.7,"1,175.6"
법인세비용차감전계속사업이익,117.8,90.6,138.6,161.7,192.4,18.9
법인세비용,22.6,15.4,30.3,34.2,48.5,41.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,95.2,75.2,108.3,127.5,143.9,12.8
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,95.2,75.2,108.3,127.5,143.9,12.8
기타포괄이익,19.8,-155.6,-6.8,-13.8,484.4,"3,609.1"
총포괄이익,115.0,-80.4,101.5,113.7,628.3,452.6
*주당계속사업이익,786,621,899,"1,067","1,209",13
*주당순이익,786,621,899,"1,067","1,209",13
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,786,621,899,"1,067","1,209",13
*(지배주주지분)주당순이익,786,621,899,"1,067","1,209",13
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
