항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"4,678.3","5,773.3","6,106.1","5,867.0","4,934.6",-15.9
*내수,"2,751.5","4,072.1","4,109.9","3,720.5",,
*수출,"1,950.0","1,701.2","1,996.1","2,146.5",,
매출원가,"4,215.2","5,033.5","5,440.9","5,315.3","4,522.2",-14.9
매출총이익,463.1,739.8,665.2,551.6,412.3,-25.3
판매비와관리비,362.8,426.5,364.8,408.2,375.9,-7.9
영업이익,100.4,313.4,300.4,143.4,36.4,-74.6
*기타영업손익,,,,,,
영업이익(발표기준),100.4,313.4,300.4,143.4,36.4,-74.6
*[구K-IFRS]영업이익,,,,,,
금융수익,75.3,197.6,79.5,71.3,109.4,53.5
금융원가,276.9,261.6,208.2,208.7,181.6,-13.0
기타영업외손익,20.6,-5.2,-25.4,274.6,14.9,-94.6
"종속기업,공동지배기업및관계기업관련손익",-7.3,-2.4,-4.2,-108.3,,
법인세비용차감전계속사업이익,-87.9,241.7,142.1,172.3,-20.9,-112.1
법인세비용,-21.0,-37.2,-61.7,-34.1,-30.9,9.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-66.9,279.0,203.8,206.5,10.1,-95.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-66.9,279.0,203.8,206.5,10.1,-95.1
기타포괄이익,-12.3,-61.9,-31.8,93.0,174.4,87.5
총포괄이익,-79.2,217.1,172.0,299.5,184.5,-38.4
*주당계속사업이익,-291,"1,009",703,713,2,-100
*주당순이익,-291,"1,009",703,713,2,-100
*희석주당계속사업이익,,998,508,514,,
*희석주당순이익,,998,508,514,,
*(지배주주지분)주당계속사업이익,-291,"1,009",703,713,2,-100
*(지배주주지분)주당순이익,-291,"1,009",703,713,2,-100
*(지배주주지분)희석주당계속사업이익,,998,508,514,,
*(지배주주지분)희석주당순이익,,998,508,514,,
