항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"3,140.3","13,600.3","22,913.4","19,685.4","24,038.8",22.1
*내수,,,"6,320.8",,,
*수출,,,"16,592.6",,,
매출원가,"2,056.2","9,983.6","16,217.5","14,710.4","18,951.8",28.8
매출총이익,"1,084.1","3,616.6","6,695.9","4,975.0","5,087.0",2.3
판매비와관리비,350.0,"2,180.8","4,444.7","4,351.6","4,751.2",9.2
영업이익,734.1,"1,435.9","2,251.2",623.3,335.8,-46.1
*기타영업손익,,,,,,
영업이익(발표기준),734.1,"1,435.9","2,251.2",623.3,335.8,-46.1
*[구K-IFRS]영업이익,,,,,,
금융수익,35.9,264.4,946.5,663.4,794.3,19.7
금융원가,48.4,384.5,"1,008.6","1,111.6",655.5,-41.0
기타영업외손익,206.4,-443.1,-130.8,-83.7,-9.5,88.6
"종속기업,공동지배기업및관계기업관련손익",5.2,3.6,2.8,6.3,11.4,81.2
법인세비용차감전계속사업이익,933.1,876.3,"2,061.0",97.8,476.4,387.1
법인세비용,114.7,-9.1,760.9,90.1,182.2,102.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,818.4,885.4,"1,300.1",7.7,294.2,"3,724.5"
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,818.4,885.4,"1,300.1",7.7,294.2,"3,724.5"
기타포괄이익,-34.3,-185.8,286.2,173.5,622.8,258.9
총포괄이익,784.1,699.7,"1,586.3",181.2,917.0,406.1
*주당계속사업이익,"1,499","1,103","1,055",194,521,169
*주당순이익,"1,499","1,103","1,055",194,521,169
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,499","1,103","1,055",194,521,169
*(지배주주지분)주당순이익,"1,499","1,103","1,055",194,521,169
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
