항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
매출액(수익),"37,248.5","29,714.3","30,841.3","31,834.3","35,820.7","44,305.0",12.5,23.7
*내수,"1,930.9","4,893.2","2,271.3","4,726.6",,,,
*수출,"35,317.7","24,821.1","28,570.0","27,107.7",,,,
매출원가,"34,401.5","29,635.6","28,664.8","30,157.2","34,556.4",,14.6,
매출총이익,"2,847.0",78.7,"2,176.5","1,677.1","1,264.4","3,450.0",-24.6,172.9
판매비와관리비,"1,252.8","1,167.9","1,332.5","1,210.2","1,532.2",,26.6,
영업이익,"1,594.3","-1,089.2",844.0,466.8,-267.8,"1,632.5",-157.4,709.5
*기타영업손익,,,,,,,,
영업이익(발표기준),"1,594.3","-1,089.2",844.0,466.8,-267.8,,-157.4,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,568.0,507.5,514.2,613.8,655.1,,6.7,
금융원가,706.8,475.8,485.6,703.3,479.7,,-31.8,
기타영업외손익,59.1,218.8,-200.6,-494.9,-283.5,,42.7,
"종속기업,공동지배기업및관계기업관련손익","1,831.9","1,505.7","1,806.4","1,655.8","2,383.6",,44.0,
법인세비용차감전계속사업이익,"3,346.4",667.0,"2,478.3","1,538.2","2,007.5","4,120.0",30.5,105.2
법인세비용,623.5,204.6,404.3,684.7,306.9,,-55.2,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,"2,722.9",462.4,"2,074.0",853.5,"1,700.6",,99.3,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,"2,722.9",462.4,"2,074.0",853.5,"1,700.6","3,395.0",99.3,99.6
기타포괄이익,-168.7,-153.4,21.1,-316.7,420.4,,232.7,
총포괄이익,"2,554.2",309.0,"2,095.1",536.8,"2,121.1",,295.2,
*주당계속사업이익,"142,197","64,368","135,469","77,108","72,187",,-6,
*주당순이익,"142,197","64,368","135,469","77,108","72,187",,-6,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,"142,197","64,368","135,469","77,108","72,187",,-6,
*(지배주주지분)주당순이익,"142,197","64,368","135,469","77,108","72,187","134,905",-6,87
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
