항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
매출액(수익),"19,723.3","24,169.9","30,701.1","41,568.2","61,366.7","78,036.3",47.6,27.2
*내수,,,"30,701.1","41,568.2",,,,
*수출,,,,,,,,
매출원가,,,,,,,,
매출총이익,"19,723.3","24,169.9","30,701.1","41,568.2","61,366.7","77,859.5",47.6,26.9
판매비와관리비,"18,069.5","23,440.4","28,633.3","37,009.6","55,417.5",,49.7,
영업이익,"1,653.8",729.5,"2,067.9","4,558.6","5,949.2","8,491.6",30.5,42.7
*기타영업손익,,,,,,,,
영업이익(발표기준),"1,653.8",729.5,"2,067.9","4,558.6","5,949.2",,30.5,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,789.5,"1,124.5",703.9,"2,161.1","1,778.2",,-17.7,
금융원가,457.4,501.4,440.0,726.7,"3,153.2",,333.9,
기타영업외손익,-543.2,-112.4,"-4,476.6","-1,937.1","13,261.8",,784.6,
"종속기업,공동지배기업및관계기업관련손익",90.4,66.5,-197.7,86.9,"5,100.9",,"5,768.3",
법인세비용차감전계속사업이익,"1,533.0","1,306.7","-2,342.6","4,142.7","22,936.9","22,695.3",453.7,-1.1
법인세비용,282.0,"1,147.8","1,076.7","2,409.1","6,475.4",,168.8,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,"1,250.9",158.9,"-3,419.2","1,733.6","16,461.5",,849.6,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,"1,250.9",158.9,"-3,419.2","1,733.6","16,461.5","17,727.8",849.6,7.7
기타포괄이익,-59.8,83.3,-41.6,"1,602.2","4,318.0",,169.5,
총포괄이익,"1,191.2",242.2,"-3,460.8","3,335.8","20,779.5",,522.9,
*주당계속사업이익,"1,602",623,"-3,776",368,"3,221",,775,
*주당순이익,"1,602",623,"-3,776",368,"3,221",,775,
*희석주당계속사업이익,"1,552",,,360,"3,146",,774,
*희석주당순이익,"1,552",,,360,"3,146",,774,
*(지배주주지분)주당계속사업이익,"1,602",623,"-3,776",368,"3,221",,775,
*(지배주주지분)주당순이익,"1,602",623,"-3,776",368,"3,221","3,662",775,14
*(지배주주지분)희석주당계속사업이익,"1,552",,,360,"3,146",,774,
*(지배주주지분)희석주당순이익,"1,552",,,360,"3,146",,774,
