항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"5,128.1","7,093.6","6,468.2","6,092.1","6,815.7",11.9
*내수,,,"8,892.9","6,008.4",,
*수출,,,40.2,83.6,,
매출원가,"4,482.6","5,247.0","4,825.9","4,745.8","5,562.4",17.2
매출총이익,645.5,"1,846.6","1,642.3","1,346.3","1,253.2",-6.9
판매비와관리비,357.9,680.3,695.4,700.2,709.3,1.3
영업이익,287.6,"1,166.3",946.9,646.0,544.0,-15.8
*기타영업손익,,,,,,
영업이익(발표기준),287.6,"1,166.3",946.9,646.0,544.0,-15.8
*[구K-IFRS]영업이익,,,,,,
금융수익,5.8,7.7,18.2,30.1,52.2,73.3
금융원가,33.3,47.3,34.9,49.5,23.6,-52.3
기타영업외손익,234.0,43.5,34.9,-27.6,190.1,789.9
"종속기업,공동지배기업및관계기업관련손익",-142.4,44.8,0.1,4.1,22.1,445.2
법인세비용차감전계속사업이익,351.7,"1,215.1",965.2,603.2,784.7,30.1
법인세비용,80.1,230.7,242.5,146.1,180.4,23.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,271.6,984.4,722.7,457.1,604.3,32.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,271.6,984.4,722.7,457.1,604.3,32.2
기타포괄이익,3.8,-13.5,-15.0,6.3,-17.4,-375.4
총포괄이익,275.4,970.9,707.7,463.4,587.0,26.7
*주당계속사업이익,"7,032","19,674","13,849","10,710","14,644",37
*주당순이익,"7,032","19,674","13,849","10,710","14,644",37
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"7,032","19,674","13,849","10,710","14,644",37
*(지배주주지분)주당순이익,"7,032","19,674","13,849","10,710","14,644",37
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
