항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"15,069.6","17,816.9","26,439.1","23,063.6","28,417.2",23.2
*내수,,,"26,439.1","23,063.6",,
*수출,,,,,,
매출원가,"13,765.0","16,195.9","24,287.0","20,757.9","23,652.3",13.9
매출총이익,"1,304.7","1,621.0","2,152.1","2,305.6","4,765.0",106.7
판매비와관리비,782.4,815.7,"1,520.7","1,634.6","1,775.4",8.6
영업이익,522.3,805.4,631.4,671.0,"2,989.5",345.5
*기타영업손익,,,,,,
영업이익(발표기준),522.3,805.4,631.4,671.0,"2,989.5",345.5
*[구K-IFRS]영업이익,,,,,,
금융수익,122.2,182.2,240.1,342.9,400.7,16.9
금융원가,181.9,234.8,363.5,516.2,341.0,-33.9
기타영업외손익,-241.2,"1,177.1",-35.6,-73.0,36.4,149.8
"종속기업,공동지배기업및관계기업관련손익",-19.9,-5.7,0.2,-3.1,-7.0,-126.7
법인세비용차감전계속사업이익,201.4,"1,924.2",472.5,421.7,"3,078.6",630.1
법인세비용,231.5,364.5,325.1,84.0,812.0,867.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-30.0,"1,559.7",147.5,337.7,"2,266.5",571.1
중단사업이익,321.0,"1,668.0",,,,
*중단사업법인세효과,56.4,188.5,,,,
당기순이익,290.9,"3,227.7",147.5,337.7,"2,266.5",571.1
기타포괄이익,-418.0,34.0,94.3,-377.0,485.6,228.8
총포괄이익,-127.1,"3,261.7",241.8,-39.3,"2,752.1","7,105.2"
*주당계속사업이익,-517,"30,507",-760,"4,227","43,550",930
*주당순이익,"5,004","64,510",-760,"4,227","43,550",930
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-517,"30,507",-760,"4,227","43,550",930
*(지배주주지분)주당순이익,"5,004","64,510",-760,"4,227","43,550",930
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
