항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"5,605.2","6,683.5","9,103.4",206.5,"7,271.3","3,421.1"
*내수,"5,605.2","6,367.4","9,071.3",,,
*수출,,316.1,32.1,,,
매출원가,"1,922.3","2,280.6","2,933.6",108.9,"2,102.1","1,830.2"
매출총이익,"3,682.9","4,402.9","6,169.7",97.6,"5,169.2","5,196.4"
판매비와관리비,"2,701.7","3,488.4","4,662.4",141.4,"2,938.7","1,978.8"
영업이익,981.1,914.6,"1,507.4",-43.8,"2,230.5","5,196.4"
*기타영업손익,,,,,,
영업이익(발표기준),981.1,914.6,"1,507.4",-43.8,"2,230.5","5,196.4"
*[구K-IFRS]영업이익,,,,,,
금융수익,7.3,24.0,34.9,33.3,242.1,627.3
금융원가,9.3,9.3,31.8,19.4,78.2,302.9
기타영업외손익,15.7,480.3,0.6,-7.5,3.4,145.4
"종속기업,공동지배기업및관계기업관련손익",,,-1.4,-2.3,-19.9,-768.7
법인세비용차감전계속사업이익,994.8,"1,409.6","1,509.7",-39.6,"2,378.0","6,098.2"
법인세비용,245.9,316.6,410.5,-3.3,711.4,"21,529.3"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,748.9,"1,093.0","1,099.2",-36.3,"1,666.5","4,687.9"
중단사업이익,,-0.0,0.2,889.9,"18,513.2","1,980.3"
*중단사업법인세효과,,,,,,
당기순이익,748.9,"1,093.0","1,099.4",853.6,"20,179.7","2,264.1"
기타포괄이익,-2.5,-10.0,-12.0,-4.4,172.3,"4,003.4"
총포괄이익,746.4,"1,083.0","1,087.4",849.2,"20,351.9","2,296.7"
*주당계속사업이익,"4,863","7,089","7,156",-209,"2,797","1,438"
*주당순이익,"4,863","7,089","7,157","5,599","88,031","1,472"
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"4,863","7,089","7,156",-209,"2,797","1,438"
*(지배주주지분)주당순이익,"4,863","7,089","7,157","5,599","88,031","1,472"
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
