항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"8,167.1","9,124.1","10,140.5","13,480.9","17,183.5",27.5
*내수,"8,167.1","9,124.1","10,140.5","13,480.9",,
*수출,,,,,,
매출원가,"6,610.7","7,574.6","8,415.9","10,886.1","14,559.6",33.7
매출총이익,"1,556.3","1,549.4","1,724.6","2,594.8","2,623.9",1.1
판매비와관리비,"1,009.3","1,201.4","1,323.4","1,519.3","1,761.2",15.9
영업이익,547.1,348.1,401.2,"1,075.5",862.6,-19.8
*기타영업손익,,,,,,
영업이익(발표기준),547.1,348.1,401.2,"1,075.5",862.6,-19.8
*[구K-IFRS]영업이익,,,,,,
금융수익,266.8,140.3,204.3,309.3,165.9,-46.4
금융원가,120.6,248.7,319.1,349.5,411.0,17.6
기타영업외손익,47.1,34.5,38.9,0.5,-19.4,"-4,306.2"
"종속기업,공동지배기업및관계기업관련손익",,-1.5,,-0.2,-5.7,"-3,301.4"
법인세비용차감전계속사업이익,740.4,272.6,325.2,"1,035.6",592.4,-42.8
법인세비용,183.9,87.6,122.6,184.0,168.3,-8.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,556.4,185.0,202.6,851.6,424.1,-50.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,556.4,185.0,202.6,851.6,424.1,-50.2
기타포괄이익,-7.8,-100.1,4.1,-161.3,26.3,116.3
총포괄이익,548.6,84.9,206.7,690.3,450.4,-34.8
*주당계속사업이익,"3,102",754,899,"3,516","1,804",-49
*주당순이익,"3,102",754,899,"3,516","1,804",-49
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"3,102",754,899,"3,516","1,804",-49
*(지배주주지분)주당순이익,"3,102",754,899,"3,516","1,804",-49
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
