항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
매출액(수익),125.2,"1,409.6","1,928.8","2,274.9","2,519.4","2,624.0",10.8,4.2
*내수,125.2,,"1,723.6","2,076.3",,,,
*수출,,,205.2,198.6,,,,
매출원가,125.3,"1,158.8","1,540.2","1,705.7","1,916.8",,12.4,
매출총이익,-0.1,250.8,388.6,569.2,602.5,631.0,5.9,4.7
판매비와관리비,2.3,207.7,302.2,371.7,475.5,,27.9,
영업이익,-2.4,43.0,86.5,197.5,127.0,134.0,-35.7,5.5
*기타영업손익,,,,,,,,
영업이익(발표기준),-2.4,43.0,86.5,197.5,127.0,,-35.7,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,2.9,1.6,0.6,0.7,1.4,,90.7,
금융원가,,2.9,3.8,1.9,2.8,,48.5,
기타영업외손익,4.3,4.4,6.8,10.6,27.9,,164.0,
"종속기업,공동지배기업및관계기업관련손익",,,,,,,,
법인세비용차감전계속사업이익,4.9,46.1,90.1,206.9,153.5,153.0,-25.8,-0.3
법인세비용,1.8,5.9,11.9,33.4,24.1,,-27.8,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,3.1,40.2,78.1,173.4,129.4,,-25.4,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,3.1,40.2,78.1,173.4,129.4,130.0,-25.4,0.5
기타포괄이익,-0.9,-6.6,-4.0,-1.0,2.3,,341.1,
총포괄이익,2.1,33.6,74.1,172.5,131.7,,-23.6,
*주당계속사업이익,184,"2,393","4,655","10,331","7,704",,-25,
*주당순이익,184,"2,393","4,655","10,331","7,704",,-25,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,184,"2,393","4,655","10,331","7,704",,-25,
*(지배주주지분)주당순이익,184,"2,393","4,655","10,331","7,704","6,500",-25,-16
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
