항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"7,533.3","10,224.2","9,727.0","9,531.8","12,387.0",29.9
*내수,,,"6,290.3",,,
*수출,,,"3,215.8",,,
매출원가,"6,656.5","9,172.4","8,332.6","7,925.1","10,819.9",36.5
매출총이익,876.7,"1,051.8","1,394.5","1,606.7","1,567.1",-2.5
판매비와관리비,512.3,713.4,760.7,815.5,"1,025.7",25.8
영업이익,364.4,338.4,633.8,791.1,541.4,-31.6
*기타영업손익,,,,,,
영업이익(발표기준),364.4,338.4,633.8,791.1,541.4,-31.6
*[구K-IFRS]영업이익,,,,,,
금융수익,226.0,330.6,360.0,451.3,738.1,63.5
금융원가,126.4,373.3,161.1,246.3,227.0,-7.8
기타영업외손익,179.6,-28.2,-4.3,-460.7,-73.0,84.2
"종속기업,공동지배기업및관계기업관련손익",42.0,1.7,152.5,353.9,147.3,-58.4
법인세비용차감전계속사업이익,685.6,269.1,980.8,889.4,"1,126.8",26.7
법인세비용,145.6,67.4,238.5,212.6,303.6,42.8
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,540.0,201.7,742.3,676.8,823.3,21.6
중단사업이익,43.7,-54.3,15.3,"1,263.8",,
*중단사업법인세효과,-1.7,,,,,
당기순이익,583.8,147.4,757.7,"1,940.6",823.3,-57.6
기타포괄이익,33.0,-40.0,20.6,2.4,105.5,"4,387.4"
총포괄이익,616.8,107.4,778.3,"1,943.0",928.8,-52.2
*주당계속사업이익,"9,168","1,452","8,147","3,371","11,573",243
*주당순이익,"9,872",901,"8,406","34,397","11,573",-66
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"9,168","1,452","8,147","3,371","11,573",243
*(지배주주지분)주당순이익,"9,872",901,"8,406","34,397","11,573",-66
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
