주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,206","2,152","2,308","1,808","2,220"
영업이익,-38,76,38,22,-8
영업이익(발표기준),-38,76,38,22,-8
세전계속사업이익,-128,12,15,-17,11
당기순이익,-127,17,5,-15,10
  당기순이익(지배),-125,18,6,-15,10
  당기순이익(비지배),-2,-1,-1,0,0
자산총계,"1,622","1,711","1,704","1,590","1,972"
부채총계,734,789,778,728,"1,019"
자본총계,888,921,926,861,952
  자본총계(지배),884,917,923,858,949
  자본총계(비지배),4,,3,3,3
자본금,125,125,125,125,125
영업활동현금흐름,75,143,180,-20,58
투자활동현금흐름,-103,-26,-44,-22,-79
재무활동현금흐름,-22,18,-120,-10,96
CAPEX,93,153,70,35,59
FCF,-18,-9,110,-56,-1
이자발생부채,410,431,377,436,563
영업이익률,-1.73,3.52,1.67,1.19,-0.36
순이익률,-5.77,0.81,0.20,-0.81,0.45
ROE(%),-13.41,2.03,0.63,-1.67,1.09
ROA(%),-7.07,1.04,0.27,-0.89,0.56
부채비율,82.67,85.63,84.01,84.56,107.05
자본유보율,654.31,669.83,659.99,632.31,641.22
EPS(원),-531,73,23,-59,39
PER(배),N/A,28.45,94.77,N/A,89.08
BPS(원),"3,681","3,774","3,797","3,686","3,830"
PBR(배),0.63,0.55,0.58,0.99,0.92
현금DPS(원),0,75,75,75,50
현금배당수익률,0.00,3.61,3.40,2.06,1.42
현금배당성향(%),0.00,99.92,313.97,-117.70,125.83
발행주식수(보통주),"24,959,232","24,959,232","24,959,232","24,959,232","24,959,232"
