주요재무정보,"2017/03
(IFRS연결)","2018/03
(IFRS연결)","2019/03
(IFRS연결)","2020/03
(IFRS연결)","2021/03
(IFRS연결)"
매출액,48,143,108,128,161
영업이익,-41,14,-7,-6,30
영업이익(발표기준),-41,14,-7,-6,30
세전계속사업이익,-36,7,-8,-6,17
당기순이익,-43,7,-8,-6,22
  당기순이익(지배),-43,7,-8,-6,22
  당기순이익(비지배),,,,,
자산총계,158,148,152,149,177
부채총계,118,96,116,116,122
자본총계,40,52,36,33,55
  자본총계(지배),40,52,36,33,55
  자본총계(비지배),,,,,
자본금,27,28,28,28,28
영업활동현금흐름,-24,11,-24,25,15
투자활동현금흐름,7,5,-1,-2,-3
재무활동현금흐름,16,-13,23,-15,-2
CAPEX,1,0,0,0,0
FCF,-26,11,-24,25,15
이자발생부채,93,77,101,86,85
영업이익률,-85.48,9.79,-6.52,-4.30,18.55
순이익률,-88.44,5.22,-7.58,-5.02,13.87
ROE(%),-84.74,16.30,-18.75,-18.77,51.09
ROA(%),-25.65,4.87,-5.47,-4.27,13.73
부채비율,295.88,187.12,323.23,356.91,221.65
자본유보율,47.70,86.43,29.78,15.59,93.97
EPS(원),-695,120,-131,-102,352
PER(배),N/A,26.74,N/A,N/A,9.95
BPS(원),653,826,575,513,864
PBR(배),1.82,3.88,4.18,3.25,4.05
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,0.00
발행주식수(보통주),"5,419,073","5,530,184","5,530,184","5,637,326","5,637,326"
