주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,766","1,586","1,667","2,098","2,493"
영업이익,91,-6,34,126,131
영업이익(발표기준),91,-6,34,126,131
세전계속사업이익,84,18,56,150,169
당기순이익,62,10,41,111,126
  당기순이익(지배),62,10,41,111,126
  당기순이익(비지배),,,,,
자산총계,"1,466","1,381","1,417","1,632","1,787"
부채총계,491,402,398,496,524
자본총계,975,979,"1,019","1,136","1,263"
  자본총계(지배),975,979,"1,019","1,136","1,263"
  자본총계(비지배),,,,,
자본금,77,77,77,77,77
영업활동현금흐름,156,18,74,98,173
투자활동현금흐름,-120,42,-203,-15,-175
재무활동현금흐름,-13,-4,-16,6,-20
CAPEX,63,18,30,16,68
FCF,93,0,44,82,105
이자발생부채,0,0,11,5,5
영업이익률,5.16,-0.36,2.01,6.03,5.27
순이익률,3.53,0.64,2.46,5.30,5.06
ROE(%),6.46,1.04,4.10,10.33,10.51
ROA(%),4.24,0.71,2.93,7.30,7.38
부채비율,50.40,41.06,39.10,43.61,41.45
자본유보율,"1,219.63","1,235.10","1,280.46","1,421.59","1,564.07"
EPS(원),406,66,267,726,822
PER(배),9.78,39.07,11.34,12.68,9.76
BPS(원),"6,446","6,496","6,762","7,446","8,334"
PBR(배),0.62,0.40,0.45,1.24,0.96
현금DPS(원),37,66,66,132,132
현금배당수익률,0.93,2.55,2.18,1.43,1.65
현금배당성향(%),8.98,97.92,24.27,18.10,15.87
발행주식수(보통주),"15,340,000","15,340,000","15,340,000","15,340,000","15,340,000"
