주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,315,313,266,194,154
영업이익,-74,-82,-93,-37,-154
영업이익(발표기준),-74,-82,-93,-37,-154
세전계속사업이익,-175,-28,-138,-92,-89
당기순이익,-150,-40,-116,-107,-136
  당기순이익(지배),-148,-38,-108,-107,-97
  당기순이익(비지배),-2,-3,-8,0,-40
자산총계,896,918,719,590,593
부채총계,492,498,408,248,345
자본총계,404,421,311,342,248
  자본총계(지배),375,393,292,316,245
  자본총계(비지배),29,,19,25,3
자본금,51,56,56,66,67
영업활동현금흐름,-49,-104,0,-8,-106
투자활동현금흐름,-45,-33,35,-13,53
재무활동현금흐름,49,136,-66,2,164
CAPEX,7,8,6,19,-1
FCF,-56,-112,-6,-27,-105
이자발생부채,301,349,307,200,225
영업이익률,-23.63,-26.32,-34.92,-19.24,-100.17
순이익률,-47.54,-12.92,-43.55,-55.13,-88.77
ROE(%),-32.34,-9.82,-31.45,-35.24,-34.48
ROA(%),-16.70,-4.46,-14.14,-16.31,-23.08
부채비율,121.78,118.39,131.25,72.69,139.18
자본유보율,656.97,623.62,453.14,355.15,240.55
EPS(원),"-1,446",-333,-871,-837,-722
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"3,793","3,271","2,432","2,382","1,827"
PBR(배),3.07,2.19,2.88,16.45,5.88
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"9,926,362","10,778,736","10,778,736","13,270,274","13,392,743"
