주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,594",773,731,576,295
영업이익,-59,20,19,-70,-90
영업이익(발표기준),-59,20,19,-70,-90
세전계속사업이익,-200,20,4,-86,-144
당기순이익,-199,16,-37,-114,-188
  당기순이익(지배),-199,16,-37,-114,-188
  당기순이익(비지배),,,,,
자산총계,"1,076",945,"1,036",864,"1,152"
부채총계,661,515,583,522,711
자본총계,414,430,453,342,441
  자본총계(지배),414,430,453,342,441
  자본총계(비지배),,,,,
자본금,111,124,132,132,140
영업활동현금흐름,-63,91,134,-9,-56
투자활동현금흐름,-87,-79,-108,41,-122
재무활동현금흐름,124,7,-57,40,132
CAPEX,118,36,28,94,37
FCF,-181,56,106,-102,-93
이자발생부채,390,366,320,338,386
영업이익률,-3.70,2.62,2.66,-12.15,-30.50
순이익률,-12.47,2.12,-5.09,-19.80,-63.85
ROE(%),-41.23,3.88,-8.43,-28.66,-48.07
ROA(%),-16.93,1.62,-3.76,-11.99,-18.68
부채비율,159.71,119.57,128.83,152.32,161.11
자본유보율,555.68,521.92,436.96,361.21,237.61
EPS(원),-979,68,-143,-432,-703
PER(배),N/A,30.82,N/A,N/A,N/A
BPS(원),"1,880","1,752","1,729","1,308","1,582"
PBR(배),1.79,1.20,1.22,1.32,1.62
현금DPS(원),25,25,25,0,
현금배당수익률,0.74,1.19,1.18,0.00,
현금배당성향(%),-2.77,37.52,-17.59,0.00,
발행주식수(보통주),"22,207,425","24,736,394","26,359,944","26,359,944","28,065,269"
