주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,340","2,559","2,558","2,451","3,279"
영업이익,92,95,92,23,169
영업이익(발표기준),92,95,92,23,169
세전계속사업이익,82,91,128,26,227
당기순이익,72,67,99,14,188
  당기순이익(지배),72,67,99,14,188
  당기순이익(비지배),,,,,
자산총계,"1,967","2,028","2,240","2,309","2,501"
부채총계,935,941,"1,060","1,124","1,121"
자본총계,"1,032","1,086","1,180","1,185","1,380"
  자본총계(지배),"1,032","1,086","1,180","1,185","1,380"
  자본총계(비지배),,,,,
자본금,22,22,22,22,22
영업활동현금흐름,-100,94,40,62,58
투자활동현금흐름,-101,-124,10,68,1
재무활동현금흐름,188,22,-23,42,-213
CAPEX,104,96,35,27,13
FCF,-204,-3,4,35,45
이자발생부채,711,738,809,859,845
영업이익률,3.94,3.72,3.60,0.94,5.16
순이익률,3.08,2.62,3.89,0.59,5.73
ROE(%),7.22,6.34,8.77,1.23,14.64
ROA(%),3.97,3.36,4.66,0.64,7.81
부채비율,90.59,86.62,89.83,94.80,81.22
자본유보율,"4,595.80","4,844.22","5,269.04","5,302.53","6,165.80"
EPS(원),"1,635","1,526","2,259",330,"4,266"
PER(배),6.04,6.00,3.97,26.64,3.32
BPS(원),"23,457","24,692","26,821","26,940","31,361"
PBR(배),0.42,0.37,0.33,0.33,0.45
현금DPS(원),100,120,150,120,250
현금배당수익률,1.01,1.31,1.67,1.37,1.77
현금배당성향(%),6.12,7.86,6.64,36.40,5.86
발행주식수(보통주),"4,400,000","4,400,000","4,400,000","4,400,000","4,400,000"
