주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,897,716,813,858,859
영업이익,35,16,-3,-62,15
영업이익(발표기준),35,16,-3,-62,15
세전계속사업이익,61,20,-4,-52,9
당기순이익,50,22,-4,-58,10
  당기순이익(지배),49,24,-4,-58,10
  당기순이익(비지배),1,-2,,,
자산총계,965,943,"1,119",869,921
부채총계,235,192,370,174,203
자본총계,730,750,750,695,718
  자본총계(지배),725,750,750,695,718
  자본총계(비지배),5,,,,
자본금,180,189,198,208,218
영업활동현금흐름,-60,13,114,-182,57
투자활동현금흐름,94,-26,8,150,-4
재무활동현금흐름,-127,-14,44,-57,81
CAPEX,7,3,6,4,5
FCF,-67,10,108,-186,52
이자발생부채,82,62,116,60,141
영업이익률,3.95,2.26,-0.40,-7.21,1.71
순이익률,5.55,3.04,-0.54,-6.70,1.16
ROE(%),6.88,3.20,-0.59,-7.96,1.41
ROA(%),4.94,2.28,-0.43,-5.78,1.11
부채비율,32.20,25.61,49.30,25.07,28.23
자본유보율,313.01,308.68,287.38,241.62,234.67
EPS(원),106,52,-10,-126,22
PER(배),17.67,34.14,N/A,N/A,52.98
BPS(원),"1,615","1,672","1,670","1,548","1,600"
PBR(배),1.16,1.06,0.75,0.72,0.72
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,0.00
발행주식수(보통주),"45,713,596","45,713,596","45,713,596","45,713,596","45,713,596"
