주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,731",730,"1,198","1,037",926
영업이익,149,-47,80,48,-10
영업이익(발표기준),149,-47,80,48,-10
세전계속사업이익,204,30,189,66,39
당기순이익,187,14,153,52,28
  당기순이익(지배),187,14,153,52,28
  당기순이익(비지배),,,,,
자산총계,"1,295","1,221","1,557","1,553","1,561"
부채총계,340,277,473,425,415
자본총계,955,945,"1,083","1,128","1,146"
  자본총계(지배),955,945,"1,083","1,128","1,146"
  자본총계(비지배),,,,,
자본금,100,100,100,100,100
영업활동현금흐름,205,-92,146,126,-12
투자활동현금흐름,-162,48,-74,-160,62
재무활동현금흐름,-7,-25,-2,-17,-16
CAPEX,1,63,4,4,7
FCF,204,-155,142,122,-19
이자발생부채,2,0,3,7,13
영업이익률,8.58,-6.47,6.69,4.66,-1.03
순이익률,10.81,1.97,12.81,5.05,3.06
ROE(%),21.50,1.51,15.13,4.74,2.49
ROA(%),15.62,1.14,11.04,3.37,1.82
부채비율,35.60,29.28,43.67,37.67,36.18
자본유보율,842.61,826.82,980.64,"1,019.49","1,035.29"
EPS(원),934,72,765,261,141
PER(배),7.23,84.96,6.26,19.17,46.76
BPS(원),"4,869","4,820","5,577","5,794","5,886"
PBR(배),1.39,1.26,0.86,0.86,1.12
현금DPS(원),120,20,80,70,50
현금배당수익률,1.78,0.33,1.67,1.40,0.76
현금배당성향(%),12.57,27.27,10.13,26.02,34.36
발행주식수(보통주),"20,047,970","20,047,970","20,047,970","20,047,970","20,047,970"
