주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,426,499,544,651,807
영업이익,12,18,18,45,73
영업이익(발표기준),12,18,18,45,73
세전계속사업이익,28,34,107,58,202
당기순이익,23,29,89,48,158
  당기순이익(지배),21,26,89,49,156
  당기순이익(비지배),2,3,0,-1,2
자산총계,710,711,807,782,"1,366"
부채총계,182,158,194,169,601
자본총계,528,553,613,614,765
  자본총계(지배),515,537,597,599,749
  자본총계(비지배),13,,16,15,16
자본금,32,34,38,40,42
영업활동현금흐름,13,42,73,37,89
투자활동현금흐름,-50,4,-29,7,-315
재무활동현금흐름,24,-42,-37,-4,290
CAPEX,87,4,3,4,10
FCF,-74,38,71,33,79
이자발생부채,58,17,3,8,157
영업이익률,2.71,3.52,3.31,6.87,8.99
순이익률,5.32,5.78,16.33,7.38,19.54
ROE(%),4.12,4.99,15.67,8.18,23.13
ROA(%),3.30,4.06,11.71,6.04,14.68
부채비율,34.54,28.67,31.74,27.47,78.51
자본유보율,"1,509.70","1,460.73","1,567.07","1,562.72","1,862.38"
EPS(원),254,318,"1,059",576,"1,834"
PER(배),38.80,28.87,7.88,22.87,11.64
BPS(원),"6,275","6,500","7,271","7,315","9,146"
PBR(배),1.57,1.41,1.15,1.80,2.33
현금DPS(원),79,83,88,94,98
현금배당수익률,0.80,0.91,1.06,0.72,0.46
현금배당성향(%),31.26,26.25,8.12,15.72,5.12
발행주식수(보통주),"8,213,335","8,273,830","8,500,676","8,500,676","8,500,676"
