주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,256,244,210,253,276
영업이익,-55,-44,-73,-22,10
영업이익(발표기준),-55,-44,-73,-22,10
세전계속사업이익,-134,-134,-81,-74,17
당기순이익,-187,-134,-63,-279,12
  당기순이익(지배),-157,-131,-63,-279,12
  당기순이익(비지배),-29,-3,0,0,0
자산총계,502,575,517,183,447
부채총계,266,194,138,67,72
자본총계,236,381,379,116,375
  자본총계(지배),277,382,380,117,376
  자본총계(비지배),-41,,-1,-1,-1
자본금,82,115,135,139,354
영업활동현금흐름,-49,-24,-36,-168,-14
투자활동현금흐름,-22,-27,-55,74,20
재무활동현금흐름,60,164,27,-45,210
CAPEX,21,13,21,86,3
FCF,-70,-37,-58,-254,-17
이자발생부채,135,93,81,28,26
영업이익률,-21.49,-17.89,-34.93,-8.59,3.47
순이익률,-72.84,-54.83,-30.11,-110.16,4.29
ROE(%),-47.34,-39.66,-16.52,-112.19,4.92
ROA(%),-34.23,-24.82,-11.57,-79.57,3.75
부채비율,112.93,50.85,36.46,58.33,19.25
자본유보율,214.42,215.49,169.04,-28.83,1.73
EPS(원),-203,-131,-53,-202,5
PER(배),N/A,N/A,N/A,N/A,55.19
BPS(원),348,331,287,85,107
PBR(배),2.32,1.80,1.13,3.08,2.46
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"81,850,380","115,372,497","134,597,610","139,052,735","354,150,749"
