주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,556","1,761","1,615","1,805","1,718"
영업이익,10,-16,11,-40,35
영업이익(발표기준),10,-16,11,-40,35
세전계속사업이익,2,-89,17,-41,50
당기순이익,-13,-96,17,-43,49
  당기순이익(지배),-13,-87,18,-39,42
  당기순이익(비지배),0,-9,-1,-4,7
자산총계,994,633,851,760,737
부채총계,501,239,444,396,326
자본총계,493,394,408,364,411
  자본총계(지배),488,388,403,364,405
  자본총계(비지배),5,,5,0,6
자본금,40,40,40,40,40
영업활동현금흐름,15,-12,1,-1,31
투자활동현금흐름,6,-17,1,-2,-3
재무활동현금흐름,7,-1,-8,12,-9
CAPEX,1,2,2,4,3
FCF,14,-15,-1,-6,28
이자발생부채,97,90,106,123,123
영업이익률,0.62,-0.91,0.66,-2.23,2.02
순이익률,-0.84,-5.44,1.06,-2.40,2.84
ROE(%),-2.71,-19.77,4.53,-10.18,10.89
ROA(%),-1.42,-11.77,2.31,-5.37,6.52
부채비율,101.64,60.56,108.85,108.83,79.23
자본유보율,"1,120.08",902.01,939.39,836.85,934.24
EPS(원),-167,"-1,080",223,-487,523
PER(배),N/A,N/A,13.63,N/A,12.88
BPS(원),"6,089","4,836","5,025","4,544","5,055"
PBR(배),0.66,0.67,0.61,0.81,1.33
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"8,018,397","8,018,397","8,018,397","8,018,397","8,018,397"
