주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,833","3,486","3,303","3,350","3,198"
영업이익,-38,40,-42,-2,-43
영업이익(발표기준),-38,40,-42,-2,-43
세전계속사업이익,-35,15,-107,-70,-131
당기순이익,-18,18,-94,-60,-146
  당기순이익(지배),20,18,-81,-60,-146
  당기순이익(비지배),-39,0,-14,,
자산총계,"2,741","2,579","2,615","2,558","3,463"
부채총계,807,637,789,788,"1,896"
자본총계,"1,934","1,942","1,826","1,770","1,567"
  자본총계(지배),"1,598","1,612","1,826","1,770","1,567"
  자본총계(비지배),335,,,,
자본금,236,236,300,300,300
영업활동현금흐름,245,20,88,194,-6
투자활동현금흐름,-47,-79,-47,16,"-1,206"
재무활동현금흐름,-60,-57,45,-65,991
CAPEX,36,45,108,65,159
FCF,209,-26,-20,130,-165
이자발생부채,51,0,73,15,"1,015"
영업이익률,-1.00,1.14,-1.28,-0.05,-1.35
순이익률,-0.47,0.52,-2.85,-1.79,-4.56
ROE(%),1.29,1.10,-4.69,-3.33,-8.74
ROA(%),-0.66,0.68,-3.63,-2.31,-4.84
부채비율,41.75,32.82,43.22,44.54,120.99
자본유보율,658.09,666.37,580.69,559.13,513.18
EPS(원),43,37,-156,-100,-243
PER(배),71.66,54.65,N/A,N/A,N/A
BPS(원),"3,915","3,949","3,408","3,346","2,920"
PBR(배),0.79,0.52,0.76,0.82,0.85
현금DPS(원),0,0,20,0,
현금배당수익률,0.00,0.00,0.78,0.00,
현금배당성향(%),0.00,0.00,-13.28,0.00,
발행주식수(보통주),"47,293,490","47,293,490","60,052,260","60,052,260","60,052,260"
