주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,344","2,390","2,656","2,559","3,250"
영업이익,15,-49,26,66,166
영업이익(발표기준),15,-49,26,66,166
세전계속사업이익,-552,-350,3,78,180
당기순이익,-575,-355,-2,65,137
  당기순이익(지배),-608,-361,-20,34,99
  당기순이익(비지배),33,7,17,31,38
자산총계,"3,581","3,239","3,290","3,588","3,981"
부채총계,"1,925","1,859","1,867","2,033","1,993"
자본총계,"1,656","1,379","1,423","1,555","1,988"
  자본총계(지배),"1,050",808,795,866,"1,282"
  자본총계(비지배),606,,628,689,706
자본금,419,424,426,426,638
영업활동현금흐름,143,104,140,258,256
투자활동현금흐름,-77,-167,-54,-337,-25
재무활동현금흐름,118,8,-79,-16,85
CAPEX,78,94,56,220,83
FCF,65,10,84,38,173
이자발생부채,"1,321","1,291","1,272","1,447","1,273"
영업이익률,0.65,-2.06,0.96,2.57,5.10
순이익률,-24.55,-14.83,-0.08,2.53,4.21
ROE(%),-45.91,-38.92,-2.44,4.04,9.24
ROA(%),-15.44,-10.40,-0.07,1.88,3.61
부채비율,116.27,134.78,131.23,130.79,100.25
자본유보율,183.22,97.26,93.48,102.64,98.86
EPS(원),-661,-379,-20,35,83
PER(배),N/A,N/A,N/A,28.68,15.12
BPS(원),"1,119",850,834,908,"1,010"
PBR(배),1.49,1.36,1.44,1.10,1.25
현금DPS(원),44,0,0,0,
현금배당수익률,2.67,0.00,0.00,0.00,
현금배당성향(%),-1.64,0.00,0.00,0.00,
발행주식수(보통주),"94,539,153","95,728,632","96,024,942","96,024,942","127,669,525"
