주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,979","1,944","1,822","1,976","2,254"
영업이익,71,77,78,125,125
영업이익(발표기준),71,77,78,125,125
세전계속사업이익,46,30,51,112,103
당기순이익,22,19,41,86,71
  당기순이익(지배),28,25,41,85,65
  당기순이익(비지배),-6,-5,0,1,6
자산총계,"2,057","1,986","2,087","2,254","2,856"
부채총계,615,532,595,677,"1,207"
자본총계,"1,442","1,454","1,492","1,577","1,649"
  자본총계(지배),"1,438","1,453","1,487","1,570","1,638"
  자본총계(비지배),3,,5,7,11
자본금,52,52,52,52,52
영업활동현금흐름,122,91,204,157,-203
투자활동현금흐름,-97,-78,-151,-75,-98
재무활동현금흐름,-10,-77,-2,20,268
CAPEX,183,25,28,40,80
FCF,-61,66,177,116,-283
이자발생부채,326,270,320,367,500
영업이익률,3.56,3.97,4.30,6.32,5.54
순이익률,1.12,0.99,2.22,4.35,3.16
ROE(%),2.05,1.70,2.76,5.56,4.06
ROA(%),1.08,0.95,1.99,3.96,2.78
부채비율,42.69,36.62,39.90,42.93,73.19
자본유보율,"2,922.12","2,947.00","3,020.65","3,183.26","3,316.83"
EPS(원),280,235,389,815,559
PER(배),36.59,33.15,18.36,15.09,36.69
BPS(원),"15,253","15,415","15,768","16,647","14,014"
PBR(배),0.67,0.51,0.45,0.74,1.46
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"10,425,682","10,425,682","10,425,682","10,425,682","10,425,682"
