주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,465,512,647,603,591
영업이익,219,197,354,320,282
영업이익(발표기준),219,197,354,320,282
세전계속사업이익,238,225,389,361,336
당기순이익,182,163,280,314,252
  당기순이익(지배),184,165,281,315,253
  당기순이익(비지배),-2,-2,0,0,-1
자산총계,"2,218","2,189","2,318","2,166","2,268"
부채총계,114,143,150,113,170
자본총계,"2,104","2,047","2,169","2,052","2,098"
  자본총계(지배),"2,070","2,048","2,170","2,052","2,097"
  자본총계(비지배),47,,-1,1,1
자본금,54,54,54,54,54
영업활동현금흐름,479,-68,697,308,519
투자활동현금흐름,-404,-30,-509,69,-251
재무활동현금흐름,-233,-244,-143,-433,-205
CAPEX,56,23,62,211,39
FCF,423,-91,635,97,480
이자발생부채,0,0,0,0,0
영업이익률,47.15,38.55,54.68,53.03,47.73
순이익률,39.18,31.74,43.31,52.16,42.62
ROE(%),8.73,8.01,13.31,14.91,12.21
ROA(%),8.06,7.37,12.43,14.03,11.36
부채비율,5.43,6.97,6.90,5.51,8.09
자본유보율,"4,525.01","4,602.69","5,125.25","5,049.78","5,137.75"
EPS(원),"1,717","1,535","2,613","2,930","2,357"
PER(배),49.90,46.19,29.28,24.47,28.22
BPS(원),"20,224","20,162","21,797","20,922","21,387"
PBR(배),4.24,3.52,3.51,3.43,3.11
현금DPS(원),"1,200",600,"2,800","2,000","2,300"
현금배당수익률,1.40,0.85,3.66,2.79,3.46
현금배당성향(%),66.66,37.24,99.31,62.30,89.08
발행주식수(보통주),"10,743,000","10,743,000","10,743,000","10,743,000","10,743,000"
