주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,320,526,333,365,196
영업이익,-88,-116,-80,20,-156
영업이익(발표기준),-88,-116,-80,20,-156
세전계속사업이익,-183,-276,-48,-82,-161
당기순이익,-186,-288,-58,-96,-161
  당기순이익(지배),-186,-239,-27,-96,-161
  당기순이익(비지배),,-49,-30,0,
자산총계,825,559,420,381,172
부채총계,657,453,198,88,35
자본총계,168,105,221,293,137
  자본총계(지배),141,148,221,293,137
  자본총계(비지배),27,-43,0,,
자본금,55,87,123,173,174
영업활동현금흐름,25,-15,-118,-57,-24
투자활동현금흐름,-144,-52,78,5,101
재무활동현금흐름,112,66,44,59,-47
CAPEX,17,11,16,27,5
FCF,8,-26,-134,-84,-29
이자발생부채,497,315,132,51,9
영업이익률,-27.52,-22.10,-23.99,5.59,-79.28
순이익률,-58.00,-54.69,-17.25,-26.37,-82.17
ROE(%),-92.53,-165.28,-14.84,-37.46,-74.97
ROA(%),-25.28,-41.56,-11.76,-24.05,-58.26
부채비율,390.96,429.55,89.63,30.00,25.87
자본유보율,156.94,71.53,80.36,70.50,-21.56
EPS(원),"-1,710","-1,640",-144,-339,-464
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,273",854,899,848,393
PBR(배),3.14,3.55,2.75,3.44,4.40
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"11,054,469","17,384,483","24,568,771","34,593,841","34,820,984"
