주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,244,326,434,428,486
영업이익,12,21,45,26,45
영업이익(발표기준),12,21,45,26,45
세전계속사업이익,8,10,36,20,34
당기순이익,9,15,32,25,32
  당기순이익(지배),9,15,32,25,32
  당기순이익(비지배),,,,,
자산총계,484,481,670,645,698
부채총계,307,292,314,255,266
자본총계,176,189,356,391,432
  자본총계(지배),176,189,356,391,432
  자본총계(비지배),,,,,
자본금,57,57,66,67,68
영업활동현금흐름,19,24,43,58,34
투자활동현금흐름,-1,-12,-17,-89,-27
재무활동현금흐름,-19,-8,151,-51,-22
CAPEX,5,9,11,87,22
FCF,14,15,32,-29,11
이자발생부채,283,272,269,224,203
영업이익률,4.90,6.52,10.35,6.11,9.21
순이익률,3.79,4.60,7.31,5.83,6.51
ROE(%),5.33,8.20,11.64,6.68,7.69
ROA(%),1.89,3.11,5.51,3.79,4.71
부채비율,174.10,154.46,88.26,65.19,61.62
자본유보율,213.71,235.18,440.35,490.18,520.88
EPS(원),81,131,273,187,237
PER(배),50.81,23.60,28.06,36.49,36.24
BPS(원),"1,550","1,650","2,683","2,935","3,218"
PBR(배),2.66,1.88,2.86,2.33,2.67
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"11,382,966","11,461,279","11,571,530","11,606,968","13,422,834"
