주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,661,664,821,754,799
영업이익,69,61,60,60,74
영업이익(발표기준),69,61,60,60,74
세전계속사업이익,76,70,70,124,103
당기순이익,62,56,55,98,95
  당기순이익(지배),62,56,56,98,94
  당기순이익(비지배),,0,0,1,0
자산총계,755,"1,099","1,152","1,281","1,280"
부채총계,202,461,488,519,351
자본총계,552,637,663,762,929
  자본총계(지배),552,629,655,753,929
  자본총계(비지배),,,8,9,
자본금,60,60,60,60,125
영업활동현금흐름,58,74,69,88,74
투자활동현금흐름,-86,-317,-71,-43,-12
재무활동현금흐름,-8,278,-27,19,-70
CAPEX,75,311,62,93,25
FCF,-16,-237,6,-4,49
이자발생부채,67,313,318,341,226
영업이익률,10.44,9.19,7.28,7.96,9.31
순이익률,9.38,8.38,6.76,13.06,11.86
ROE(%),11.82,9.47,8.70,13.87,11.20
ROA(%),8.54,6.00,4.93,8.10,7.39
부채비율,36.63,72.36,73.62,68.07,37.80
자본유보율,842.12,972.42,"1,066.09","1,222.39",654.67
EPS(원),263,237,237,414,391
PER(배),23.28,30.10,17.95,14.91,23.01
BPS(원),"2,340","2,665","2,805","3,226","3,753"
PBR(배),2.61,2.68,1.51,1.91,2.40
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"23,605,590","23,605,590","23,605,590","23,605,590","25,011,565"
