주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,667","1,927","1,855","1,872","2,142"
영업이익,68,72,67,52,180
영업이익(발표기준),68,72,67,52,180
세전계속사업이익,51,90,37,27,167
당기순이익,39,68,31,21,120
  당기순이익(지배),39,66,26,18,115
  당기순이익(비지배),0,2,5,3,5
자산총계,"1,824","2,346","2,290","2,210","2,498"
부채총계,981,"1,451","1,378","1,297","1,459"
자본총계,843,895,912,913,"1,039"
  자본총계(지배),835,878,890,887,"1,008"
  자본총계(비지배),8,,22,26,31
자본금,123,123,123,123,123
영업활동현금흐름,-38,50,23,187,105
투자활동현금흐름,-59,-122,-12,33,-110
재무활동현금흐름,52,65,6,-164,54
CAPEX,76,32,27,62,83
FCF,-114,18,-5,124,22
이자발생부채,790,"1,138","1,160","1,017","1,073"
영업이익률,4.10,3.75,3.61,2.80,8.39
순이익률,2.36,3.54,1.67,1.12,5.59
ROE(%),4.70,7.75,2.95,2.01,12.09
ROA(%),2.25,3.27,1.33,0.93,5.08
부채비율,116.36,162.04,151.11,142.04,140.35
자본유보율,598.75,630.77,638.54,658.49,740.19
EPS(원),158,270,106,73,468
PER(배),17.62,10.17,28.64,46.85,11.21
BPS(원),"3,542","3,728","3,779","3,918","4,452"
PBR(배),0.79,0.74,0.81,0.87,1.18
현금DPS(원),100,0,0,0,
현금배당수익률,3.58,0.00,0.00,0.00,
현금배당성향(%),60.68,0.00,0.00,0.00,
발행주식수(보통주),"24,522,254","24,522,254","24,522,254","24,522,254","23,909,198"
