주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"8,673","8,286","8,059","8,955","11,181"
영업이익,181,15,-434,61,321
영업이익(발표기준),181,15,-434,61,321
세전계속사업이익,279,-169,-496,52,191
당기순이익,222,-121,-399,81,135
  당기순이익(지배),221,-122,-399,81,133
  당기순이익(비지배),1,2,1,0,1
자산총계,"6,223","8,241","7,680","8,065","8,426"
부채총계,"3,133","5,277","5,132","5,216","5,442"
자본총계,"3,090","2,965","2,548","2,849","2,985"
  자본총계(지배),"3,087","2,960","2,543","2,842","2,976"
  자본총계(비지배),3,,5,7,8
자본금,435,435,435,531,531
영업활동현금흐름,95,-134,-83,631,505
투자활동현금흐름,"-1,418","-1,885",160,-70,-310
재무활동현금흐름,"1,370","2,089",17,-543,218
CAPEX,"1,172",960,862,438,311
FCF,"-1,077","-1,094",-945,193,194
이자발생부채,"2,128","4,227","4,329","4,253","4,556"
영업이익률,2.08,0.18,-5.39,0.68,2.87
순이익률,2.56,-1.46,-4.95,0.91,1.21
ROE(%),8.54,-4.04,-14.52,3.01,4.59
ROA(%),4.11,-1.67,-5.01,1.03,1.64
부채비율,101.38,177.98,201.40,183.12,182.32
자본유보율,628.63,598.31,503.36,502.16,527.04
EPS(원),356,-141,-459,79,126
PER(배),8.77,N/A,N/A,36.15,22.28
BPS(원),"3,551","3,405","2,925","2,676","2,803"
PBR(배),0.88,0.82,0.97,1.06,1.00
현금DPS(원),0,0,0,0,30
현금배당수익률,0.00,0.00,0.00,0.00,1.07
현금배당성향(%),0.00,0.00,0.00,0.00,23.87
발행주식수(보통주),"86,945,938","86,945,938","86,945,938","106,209,702","106,209,702"
