주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,247","3,911","4,827","4,614","5,194"
영업이익,144,41,293,410,148
영업이익(발표기준),144,41,293,410,148
세전계속사업이익,131,71,343,283,243
당기순이익,87,51,256,235,177
  당기순이익(지배),86,50,252,235,177
  당기순이익(비지배),2,1,4,,
자산총계,"2,696","2,658","2,872","3,268","3,565"
부채총계,741,693,685,850,939
자본총계,"1,954","1,965","2,187","2,418","2,626"
  자본총계(지배),"1,946","1,955","2,187","2,418","2,626"
  자본총계(비지배),9,10,,,
자본금,39,39,39,39,39
영업활동현금흐름,248,-181,263,747,-35
투자활동현금흐름,75,-514,-211,-496,-295
재무활동현금흐름,25,7,-13,-15,48
CAPEX,70,100,310,270,271
FCF,179,-281,-46,477,-305
이자발생부채,39,46,14,13,60
영업이익률,3.39,1.05,6.08,8.88,2.85
순이익률,2.06,1.31,5.30,5.09,3.41
ROE(%),4.46,2.56,12.15,10.21,7.02
ROA(%),3.29,1.92,9.26,7.66,5.18
부채비율,37.93,35.24,31.33,35.15,35.75
자본유보율,"4,927.32","4,981.18","5,548.58","6,097.69","6,570.76"
EPS(원),"1,091",635,"3,200","2,990","2,253"
PER(배),11.27,14.57,5.08,6.17,8.30
BPS(원),"25,402","25,526","28,928","30,760","33,409"
PBR(배),0.48,0.36,0.56,0.60,0.56
현금DPS(원),300,300,300,400,300
현금배당수익률,2.44,3.24,1.85,2.17,1.60
현금배당성향(%),26.79,46.04,9.01,13.38,13.31
발행주식수(보통주),"7,860,000","7,860,000","7,860,000","7,860,000","7,860,000"
