주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,181,203,155,130,218
영업이익,17,0,22,12,46
영업이익(발표기준),17,0,22,12,46
세전계속사업이익,4,1,25,25,64
당기순이익,8,1,30,32,68
  당기순이익(지배),8,-3,29,32,68
  당기순이익(비지배),0,4,1,0,0
자산총계,500,430,469,448,637
부채총계,98,46,53,31,77
자본총계,402,384,415,416,560
  자본총계(지배),399,378,407,416,560
  자본총계(비지배),3,7,8,0,0
자본금,14,14,14,14,14
영업활동현금흐름,14,-15,43,41,4
투자활동현금흐름,-20,90,-44,18,-20
재무활동현금흐름,8,-64,-5,-46,23
CAPEX,11,18,7,3,16
FCF,4,-33,36,38,-11
이자발생부채,60,17,16,0,27
영업이익률,9.64,-0.14,14.36,9.51,21.26
순이익률,4.21,0.69,19.73,24.77,31.07
ROE(%),1.85,-0.67,7.40,7.72,13.89
ROA(%),1.61,0.30,6.78,7.02,12.48
부채비율,24.51,11.95,12.85,7.49,13.74
자본유보율,"3,503.96","3,483.77","3,691.28","3,840.53","4,277.14"
EPS(원),54,-18,206,225,481
PER(배),88.46,N/A,27.18,23.03,16.96
BPS(원),"3,087","3,005","3,240","3,373","4,536"
PBR(배),1.55,1.49,1.73,1.54,1.80
현금DPS(원),3,3,56,49,
현금배당수익률,0.06,0.07,1.00,0.94,
현금배당성향(%),5.08,-14.51,24.23,19.02,
발행주식수(보통주),"14,094,745","14,094,745","14,099,995","14,099,995","14,099,995"
