주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,407","1,576","1,828","1,680","1,859"
영업이익,178,191,144,131,188
영업이익(발표기준),178,191,144,131,188
세전계속사업이익,193,203,151,138,197
당기순이익,146,158,118,107,153
  당기순이익(지배),146,158,118,107,153
  당기순이익(비지배),,,,,
자산총계,"1,156","1,354","1,483","1,580","1,775"
부채총계,377,461,523,576,649
자본총계,780,894,960,"1,004","1,126"
  자본총계(지배),780,894,960,"1,004","1,126"
  자본총계(비지배),,,,,
자본금,75,75,75,75,75
영업활동현금흐름,193,145,186,294,218
투자활동현금흐름,4,-138,-14,-41,-177
재무활동현금흐름,-140,-44,-75,-49,-25
CAPEX,11,28,14,37,58
FCF,182,117,172,257,160
이자발생부채,34,22,5,6,5
영업이익률,12.63,12.10,7.86,7.78,10.12
순이익률,10.37,10.05,6.44,6.34,8.24
ROE(%),20.38,18.93,12.70,10.85,14.39
ROA(%),12.68,12.62,8.30,6.96,9.13
부채비율,48.33,51.56,54.47,57.36,57.63
자본유보율,957.73,"1,108.62","1,196.00","1,254.00","1,388.27"
EPS(원),968,"1,050",781,707,"1,016"
PER(배),5.36,5.48,6.94,7.84,17.47
BPS(원),"5,297","6,072","6,524","6,824","7,467"
PBR(배),0.98,0.95,0.83,0.81,2.38
현금DPS(원),220,330,300,300,330
현금배당수익률,4.24,5.73,5.54,5.42,1.86
현금배당성향(%),21.40,29.59,36.06,39.79,31.41
발행주식수(보통주),"15,078,709","15,078,709","15,078,709","15,078,709","15,078,709"
