주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"4,030","5,057","3,133","3,561","9,708","26,709","38,104","53,378"
영업이익,294,270,-77,15,443,"1,871","2,794","4,344"
영업이익(발표기준),294,270,-77,15,443,,,
세전계속사업이익,186,259,-107,-179,"-1,256","1,642","2,518","3,854"
당기순이익,206,199,-88,-150,"-1,123","1,305","1,975","3,040"
  당기순이익(지배),199,194,-90,-152,"-1,131","1,255","1,934","2,892"
  당기순이익(비지배),7,5,2,2,8,,,
자산총계,"2,655","3,310","4,162","4,662","15,322","19,916","25,089","32,467"
부채총계,"1,422","1,880","2,844","2,686","8,970","12,149","15,191","19,700"
자본총계,"1,233","1,430","1,318","1,976","6,352","7,766","9,898","12,767"
  자본총계(지배),"1,214","1,406","1,294","1,944","6,308","7,790","9,951","12,673"
  자본총계(비지배),19,,24,32,44,,,
자본금,123,124,124,140,174,174,174,173
영업활동현금흐름,66,-28,-253,453,"-1,381",-422,"1,229","1,307"
투자활동현금흐름,-177,-325,-880,-708,"-4,136","-2,477","-2,882","-2,900"
재무활동현금흐름,273,248,"1,027",464,"8,019","1,890","2,107",974
CAPEX,150,309,856,541,"1,794","2,544","2,823","2,685"
FCF,-84,-337,"-1,109",-89,"-3,174","-2,566","-1,403","-1,067"
이자발생부채,"1,082","1,333","2,382","2,059","3,640",,,
영업이익률,7.29,5.34,-2.45,0.41,4.56,7.00,7.33,8.14
순이익률,5.12,3.93,-2.81,-4.22,-11.56,4.88,5.18,5.70
ROE(%),19.03,14.83,-6.66,-9.39,-27.41,17.81,21.81,25.57
ROA(%),8.82,6.67,-2.36,-3.40,-11.24,7.41,8.78,10.56
부채비율,115.30,131.47,215.73,135.93,141.22,156.43,153.47,154.30
자본유보율,865.78,"1,018.20",927.89,"1,270.11","3,420.43",,,
EPS(원),755,728,-336,-550,"-3,526","3,499","5,384","8,049"
PER(배),52.59,46.38,N/A,N/A,N/A,64.13,41.68,27.88
BPS(원),"5,319","6,111","5,624","7,629","19,899","24,198","30,912","39,367"
PBR(배),7.46,5.52,3.62,9.01,11.18,9.27,7.26,5.70
현금DPS(원),93,93,46,48,,15,15,0
현금배당수익률,0.23,0.27,0.23,0.07,,0.01,0.01,0.00
현금배당성향(%),10.48,10.82,-11.69,-8.00,,0.43,0.28,
발행주식수(보통주),"26,557,106","26,751,337","26,752,476","29,226,763","34,810,264",,,
