주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,463","1,593","1,749","1,908","2,022"
영업이익,77,49,35,52,91
영업이익(발표기준),77,49,35,52,91
세전계속사업이익,48,99,-13,52,87
당기순이익,35,78,-10,38,69
  당기순이익(지배),35,78,-10,38,69
  당기순이익(비지배),,,,,
자산총계,"1,206","1,291","1,392","1,560","1,641"
부채총계,233,267,385,526,524
자본총계,973,"1,025","1,007","1,034","1,116"
  자본총계(지배),973,"1,025","1,007","1,034","1,116"
  자본총계(비지배),,,,,
자본금,242,242,242,242,242
영업활동현금흐름,-86,24,37,119,16
투자활동현금흐름,97,82,217,-7,-33
재무활동현금흐름,,-15,-24,-8,-11
CAPEX,36,30,32,13,38
FCF,-122,-7,6,106,-22
이자발생부채,8,8,2,2,2
영업이익률,5.25,3.10,1.99,2.73,4.51
순이익률,2.37,4.91,-0.57,1.97,3.43
ROE(%),3.62,7.83,-0.98,3.68,6.45
ROA(%),2.90,6.27,-0.74,2.54,4.33
부채비율,23.92,26.04,38.21,50.85,46.99
자본유보율,303.61,329.98,319.88,332.41,357.09
EPS(원),72,162,-21,78,143
PER(배),23.86,6.92,N/A,21.63,12.62
BPS(원),"2,013","2,120","2,083","2,140","2,310"
PBR(배),0.85,0.53,0.63,0.78,0.78
현금DPS(원),30,30,15,20,30
현금배당수익률,1.75,2.68,1.14,1.19,1.66
현금배당성향(%),41.86,18.53,-73.07,25.76,20.92
발행주식수(보통주),"48,329,564","48,329,564","48,329,564","48,329,564","48,329,564"
