주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,045","1,040","1,213","1,300","1,328"
영업이익,100,52,39,42,68
영업이익(발표기준),100,52,39,42,68
세전계속사업이익,91,76,59,78,76
당기순이익,92,286,70,95,70
  당기순이익(지배),93,287,70,94,69
  당기순이익(비지배),-1,0,0,1,0
자산총계,"2,399","2,643","2,899","3,017","3,110"
부채총계,652,356,581,655,673
자본총계,"1,747","2,287","2,318","2,362","2,437"
  자본총계(지배),"1,738","2,277","2,308","2,361","2,436"
  자본총계(비지배),9,,9,1,1
자본금,72,80,80,80,80
영업활동현금흐름,-171,268,3,60,39
투자활동현금흐름,-97,9,-121,9,-32
재무활동현금흐름,262,-188,82,-24,-62
CAPEX,23,54,128,76,38
FCF,-194,214,-124,-17,1
이자발생부채,379,26,221,261,262
영업이익률,9.53,4.99,3.24,3.23,5.14
순이익률,8.83,27.54,5.76,7.27,5.23
ROE(%),5.45,14.28,3.05,4.03,2.89
ROA(%),4.00,11.37,2.52,3.20,2.27
부채비율,37.35,15.57,25.07,27.73,27.63
자본유보율,"2,330.01","2,747.86","2,770.78","2,848.06","2,894.52"
EPS(원),651,"1,850",436,586,432
PER(배),25.43,6.00,27.20,17.82,25.33
BPS(원),"12,154","14,207","14,399","14,729","15,198"
PBR(배),1.36,0.78,0.82,0.71,0.72
현금DPS(원),200,350,200,200,200
현금배당수익률,1.21,3.15,1.69,1.91,1.83
현금배당성향(%),30.73,17.95,45.90,34.11,39.56
발행주식수(보통주),"14,300,000","16,030,561","16,030,561","16,030,561","16,030,561"
