주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,44,46,62,87,159
영업이익,-22,-28,-26,-17,-43
영업이익(발표기준),-22,-28,-26,-17,-43
세전계속사업이익,-25,-40,-4,-50,-43
당기순이익,-25,-40,-4,-50,-42
  당기순이익(지배),-25,-40,-4,-50,-42
  당기순이익(비지배),,,,,
자산총계,154,124,212,423,557
부채총계,129,140,99,51,174
자본총계,25,-15,113,372,384
  자본총계(지배),25,-15,113,372,384
  자본총계(비지배),,,,,
자본금,31,31,41,56,57
영업활동현금흐름,-28,-28,-21,-48,-46
투자활동현금흐름,-5,38,-99,66,-292
재무활동현금흐름,79,0,107,201,174
CAPEX,5,4,2,21,92
FCF,-33,-33,-23,-70,-137
이자발생부채,112,126,89,10,97
영업이익률,-50.07,-61.89,-42.49,-19.79,-26.87
순이익률,-55.71,-88.05,-6.53,-57.03,-26.14
ROE(%),-111.13,-789.04,-8.28,-20.41,-10.99
ROA(%),-19.22,-29.00,-2.41,-15.59,-8.47
부채비율,505.71,-917.11,87.77,13.59,45.28
자본유보율,-16.46,-147.07,177.51,564.80,572.31
EPS(원),-314,-495,-47,-510,-368
PER(배),,,,N/A,N/A
BPS(원),312,-187,"1,183","3,310","3,374"
PBR(배),0.00,0.00,0.00,10.35,3.29
현금DPS(원),0,0,0,0,0
현금배당수익률,,,,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"6,256,684","6,256,684","8,153,592","11,243,846","11,366,060"
