주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,288,254,215,220,316
영업이익,-3,-37,-14,-12,-1
영업이익(발표기준),-3,-37,-14,-12,-1
세전계속사업이익,-7,-73,-68,-58,-11
당기순이익,-6,-73,-68,-57,-11
  당기순이익(지배),-6,-73,-68,-57,-11
  당기순이익(비지배),,,,,
자산총계,445,397,221,256,230
부채총계,321,244,95,168,131
자본총계,124,153,126,87,99
  자본총계(지배),124,153,126,87,99
  자본총계(비지배),,,,,
자본금,28,43,60,68,68
영업활동현금흐름,2,-35,-9,-8,-4
투자활동현금흐름,-23,-40,79,-46,-2
재무활동현금흐름,10,71,-68,74,3
CAPEX,42,16,14,5,17
FCF,-40,-51,-23,-13,-21
이자발생부채,147,133,34,63,61
영업이익률,-1.10,-14.49,-6.41,-5.30,-0.44
순이익률,-2.17,-28.67,-31.64,-25.93,-3.43
ROE(%),-5.15,-52.68,-48.90,-53.62,-11.66
ROA(%),-1.58,-17.30,-22.08,-23.99,-4.47
부채비율,260.00,159.47,75.36,193.01,132.24
자본유보율,199.05,130.15,16.37,-46.91,-40.96
EPS(원),-24,-206,-146,-94,-16
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),442,358,210,128,146
PBR(배),1.64,2.34,4.00,6.54,5.76
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"27,954,900","42,681,681","60,094,725","67,963,000","67,963,000"
