주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,474,407,369,175,200
영업이익,39,8,-26,-119,-13
영업이익(발표기준),39,8,-26,-119,-13
세전계속사업이익,43,32,-190,-570,-216
당기순이익,35,27,-194,-572,-205
  당기순이익(지배),35,27,-144,-446,-291
  당기순이익(비지배),,0,-50,-126,85
자산총계,917,"1,319","1,895","1,541","1,787"
부채총계,76,470,556,380,548
자본총계,841,849,"1,339","1,161","1,239"
  자본총계(지배),841,846,"1,157","1,105","1,075"
  자본총계(비지배),,,183,57,165
자본금,48,228,312,483,555
영업활동현금흐름,14,122,181,-132,-39
투자활동현금흐름,-10,-211,"-1,229",-1,-337
재무활동현금흐름,-36,380,718,74,328
CAPEX,8,5,5,2,1
FCF,6,117,176,-134,-39
이자발생부채,12,412,487,342,484
영업이익률,8.34,1.91,-7.07,-67.97,-6.53
순이익률,7.34,6.52,-52.52,-326.76,-102.65
ROE(%),4.11,3.17,-14.38,-39.46,-26.67
ROA(%),3.74,2.37,-12.04,-33.31,-12.35
부채비율,9.00,55.40,41.53,32.71,44.21
자본유보율,"1,780.17",308.46,293.53,138.30,86.75
EPS(원),76,59,-274,-625,-285
PER(배),30.23,54.53,N/A,N/A,N/A
BPS(원),"1,865","1,876","1,871","1,150",972
PBR(배),1.24,1.71,1.46,1.16,0.80
현금DPS(원),52,0,0,0,0
현금배당수익률,2.26,0.00,0.00,0.00,0.00
현금배당성향(%),64.86,0.00,0.00,0.00,0.00
발행주식수(보통주),"45,572,000","45,572,000","62,306,368","96,521,825","111,072,721"
