주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,928","3,374","4,035","5,300","5,634"
영업이익,-103,94,263,221,385
영업이익(발표기준),-103,94,263,221,385
세전계속사업이익,-190,17,197,196,343
당기순이익,-161,11,166,180,285
  당기순이익(지배),-162,11,162,170,285
  당기순이익(비지배),1,1,4,10,0
자산총계,"2,207","2,316","2,941","3,686","4,226"
부채총계,"1,455","1,528","1,947","2,504","2,774"
자본총계,751,787,994,"1,182","1,452"
  자본총계(지배),747,782,964,"1,132","1,402"
  자본총계(비지배),5,,29,50,50
자본금,68,69,73,74,74
영업활동현금흐름,130,12,545,123,59
투자활동현금흐름,-162,-84,-461,-387,-387
재무활동현금흐름,61,59,138,391,232
CAPEX,117,92,307,506,224
FCF,14,-79,238,-383,-165
이자발생부채,"1,104","1,195","1,327","1,827","2,011"
영업이익률,-3.52,2.79,6.52,4.17,6.84
순이익률,-5.51,0.34,4.11,3.40,5.06
ROE(%),-21.41,1.40,18.50,16.24,22.50
ROA(%),-7.22,0.51,6.31,5.43,7.21
부채비율,193.70,194.06,195.99,211.82,191.07
자본유보율,"1,044.21","1,074.20","1,267.87","1,430.85","1,763.17"
EPS(원),"-1,378",78,"1,160","1,164","1,918"
PER(배),N/A,78.93,15.55,23.75,15.01
BPS(원),"5,703","5,884","6,819","7,846","9,713"
PBR(배),0.99,1.05,2.65,3.52,2.97
현금DPS(원),0,0,300,250,300
현금배당수익률,0.00,0.00,1.66,0.90,1.04
현금배당성향(%),0.00,20.60,26.26,21.19,15.19
발행주식수(보통주),"12,426,254","12,624,273","14,572,295","14,858,157","14,858,157"
