주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,547,648,786,985,"1,110",,,
영업이익,124,107,133,166,160,,,
영업이익(발표기준),124,107,133,166,160,,,
세전계속사업이익,164,118,131,203,113,,,
당기순이익,138,108,121,172,101,,,
  당기순이익(지배),119,92,104,151,91,,,
  당기순이익(비지배),19,16,17,21,10,,,
자산총계,"1,297","1,283","1,384","1,756","2,159",,,
부채총계,158,146,170,408,739,,,
자본총계,"1,139","1,137","1,214","1,349","1,420",,,
  자본총계(지배),"1,079","1,061","1,121","1,201","1,260",,,
  자본총계(비지배),59,,93,148,160,,,
자본금,45,47,50,50,50,,,
영업활동현금흐름,88,238,138,238,192,,,
투자활동현금흐름,-208,-155,-161,-298,-504,,,
재무활동현금흐름,-97,-164,-85,156,201,,,
CAPEX,194,130,93,177,137,,,
FCF,-106,108,45,61,54,,,
이자발생부채,100,39,17,210,327,,,
영업이익률,22.68,16.49,16.89,16.90,14.41,,,
순이익률,25.23,16.60,15.43,17.48,9.06,,,
ROE(%),11.00,8.60,9.55,12.99,7.37,,,
ROA(%),10.58,8.34,9.10,10.96,5.13,,,
부채비율,13.90,12.84,14.05,30.23,52.07,,,
자본유보율,"2,850.27","2,798.75","2,719.33","2,936.93","3,043.08",,,
EPS(원),"1,198",923,"1,045","1,513",909,,,
PER(배),33.82,29.89,22.15,15.70,26.35,,,
BPS(원),"11,186","11,137","11,770","12,768","13,399",,,
PBR(배),3.62,2.48,1.97,1.86,1.79,,,
현금DPS(원),537,562,500,400,400,400,400,400
현금배당수익률,1.33,2.04,2.16,1.68,1.67,2.17,2.17,2.17
현금배당성향(%),43.18,58.04,45.70,24.95,41.49,,,
발행주식수(보통주),"9,971,194","9,971,194","9,971,194","9,971,194","9,971,194",,,
