주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,181,223,243,264,302
영업이익,-51,-40,-51,-70,-106
영업이익(발표기준),-51,-40,-51,-70,-106
세전계속사업이익,-57,-30,-35,-180,-44
당기순이익,-48,-31,-44,-224,-50
  당기순이익(지배),-40,-34,-52,-232,-70
  당기순이익(비지배),-7,3,8,8,20
자산총계,907,893,856,"1,429","1,364"
부채총계,98,115,111,753,710
자본총계,809,778,746,676,654
  자본총계(지배),656,622,577,413,372
  자본총계(비지배),153,,169,263,282
자본금,79,79,79,79,79
영업활동현금흐름,-63,-11,-5,45,-76
투자활동현금흐름,1,22,-3,-348,-240
재무활동현금흐름,13,0,-6,612,37
CAPEX,107,31,38,50,150
FCF,-170,-42,-44,-5,-227
이자발생부채,6,0,9,202,276
영업이익률,-28.02,-18.02,-20.95,-26.55,-34.89
순이익률,-26.28,-13.81,-18.00,-84.92,-16.52
ROE(%),-6.06,-5.32,-8.62,-46.85,-17.84
ROA(%),-5.39,-3.43,-5.00,-19.59,-3.58
부채비율,12.10,14.74,14.88,111.48,108.52
자본유보율,734.75,691.97,630.36,416.75,358.02
EPS(원),-255,-216,-329,"-1,475",-444
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"4,174","3,960","3,671","2,627","2,344"
PBR(배),3.15,3.03,2.47,8.83,7.89
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"15,717,440","15,717,440","15,717,440","15,717,440","15,868,939"
