주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,56,191,179,286,267
영업이익,-168,-219,-247,-75,-168
영업이익(발표기준),-168,-219,-247,-75,-168
세전계속사업이익,-156,-208,-223,-128,-130
당기순이익,-149,-189,-233,-138,-136
  당기순이익(지배),-149,-189,-233,-138,-136
  당기순이익(비지배),,,,,
자산총계,740,751,589,756,839
부채총계,209,177,160,188,211
자본총계,532,573,428,568,628
  자본총계(지배),532,573,428,568,628
  자본총계(비지배),,,,,
자본금,42,43,44,44,45
영업활동현금흐름,-132,-217,-209,-74,-151
투자활동현금흐름,364,13,3,36,-163
재무활동현금흐름,-112,181,68,240,191
CAPEX,7,6,11,8,4
FCF,-139,-223,-220,-82,-154
이자발생부채,82,2,36,51,43
영업이익률,-301.59,-114.87,-137.93,-26.30,-63.02
순이익률,-266.42,-98.89,-129.75,-48.30,-51.03
ROE(%),-28.08,-34.17,-46.43,-27.76,-22.75
ROA(%),-17.51,-25.32,-34.72,-20.56,-17.05
부채비율,39.25,30.95,37.46,33.12,33.67
자본유보율,"1,386.58","1,232.77",818.11,"1,042.74",741.78
EPS(원),-606,-733,-894,-528,-510
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"2,160","2,216","1,640","2,129","2,352"
PBR(배),6.17,13.86,38.94,27.56,30.82
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"25,026,927","25,925,124","26,117,856","26,678,118","26,703,018"
